,REF,pgm,pgi,gapC,zwf,rpe,wt_0_5h_1,wt_0_7h_1
b3159,0.249342068662354,0.28526555075666,0.28687917711992,0.393690676849273,0.274761452567218,0.230457924076628,0.343459236044746,0.177377912511974
b1226,0.181544837927307,0.207263886177355,0.273457292589407,0.165465363919265,0.202893035533609,0.28471418363688,0.182848431103981,0.1360041577633
b4195,0.297626301713717,0.379934967267938,0.253233515342793,0.305544951185698,0.22496176812734,0.354304096759475,0.475165074258864,0.225892590527981
b4101,0.103048447171423,0.102008322876028,0.0931031959735157,0.0836250971633886,0.0883364053612284,0.10199413062481,0.128815414971611,0.131004156723172
b2990,0.293416036369854,0.282286766841986,0.305289763213812,0.340243397823035,0.310525300112537,0.28513912259393,0.458151880974629,0.393927522034971
b1351,0.127736183556209,0.135395976338344,0.114812464281715,0.104092948327714,0.106832461942952,0.108749840669433,1.10130033533555,0.531584967047643
b0913,0.202801321950003,0.16824674965696,0.241622860796508,0.186952325993949,0.173312659239991,0.28036341271818,0.105770927414982,0.191366612974962
b4239,0.323724646727838,0.152904025065495,0.362666970470287,0.239792984418994,0.483824395082318,0.738334788457339,0.0822581853197885,0.0734956772882057
b0686,0.261671010488756,0.288375067296189,0.381552311661896,0.356800290400892,0.350039505023861,0.609282880228592,0.652819134198639,0.626930950518858
b0038,0.272067044814475,0.287372850988183,0.543582668267379,0.193368479372873,0.251851862652811,0.342716502871962,0.46440760905242,0.562616685421686
b1558,0.254534086225116,0.302301727791302,0.274368916599295,0.241257722934388,0.259069734580317,0.298163957754406,0.195483075218133,0.959120278874686
b4087,0.221972606067804,0.250070156575657,0.248314946405349,0.212655315866491,0.290767694994801,0.522151809674928,0.262306912362672,0.194983037623107
b0560,0.267040914276216,0.311478548852778,0.439700161951928,0.32077119008556,0.236425877037752,0.256266776232186,0.267140465024746,0.312879805600966
b0427,0.15730676516653,0.160681080489246,0.235728565915316,0.202165404493016,0.167910320696441,0.277380292195193,0.198190513198742,0.313844023716578
b1522,0.325897505174253,0.243004813876896,0.465259382354081,0.292966613368696,0.289297294283349,0.257706044410239,0.244645544389002,0.293678011981318
b0303,0.173176305530041,0.234447523805799,0.196396161375468,0.244219047339788,0.246615572952497,0.174377584525613,0.213743779334297,0.21942975572472
b2429,0.242331423004202,0.148452841791787,0.139166461780477,0.188596666868942,0.216291815779672,0.141776674853605,0.113731095738699,0.0580013313377197
b2486,0.301308588443391,0.356789451576643,0.33726292911946,0.15391406903501,0.225768647363003,0.392465304571652,0.261635374980204,0.430273519015232
b2956,0.162019732883356,0.216984523308332,0.176009295764031,0.239400889249019,0.196536874057276,0.200209048953401,0.163501564193451,0.164529210166861
b2386,0.235663050177122,0.246182218144261,0.208476587372646,0.170485561653337,0.214331344980482,0.455491586915449,0.212641112124714,0.214927344129567
b0342,0.297318320203724,0.342624962693224,0.259802343182136,0.279675848816692,0.344162902662977,0.346998928467962,0.411943950663465,0.311435945532293
b2583,0.231907897879838,0.242971529874004,0.336367444769631,0.279867149569556,0.277373199425723,0.247292796163446,0.670576885648228,0.768306214883185
b4385,0.243968207790997,0.225287322151924,0.178833921271488,0.235921043330979,0.270348508928767,0.262569976876914,0.358326004948865,0.289844245888282
b4145,0.241313725156883,0.178949313111269,0.289242597963285,0.221846996545002,0.274013790270777,0.304307225942406,0.393780018533525,0.393129661923037
b0561,0.113403741258756,0.124469111081038,0.0705307780326499,0.0880760343013038,0.134214258121214,0.10202726837964,0.0953371096570467,0.120067150178505
b0294,0.252857809395485,0.365201287596929,0.241233260466433,0.24330830015736,0.255591691709614,0.369364593006972,0.320851451493238,0.436832423631919
b2250,0.254920325782869,0.43482532933619,0.157569622737602,0.356159672827219,0.283119466605351,0.246322314156547,0.694729977836946,0.793421436440138
b3507,0.189057301777988,0.263104285989695,0.188857950459659,0.080195634843727,0.177015909652094,0.174235936542359,0.562913457324652,0.735062661076418
b3577,0.196311565909849,0.168610456186485,0.130593884283169,0.0949316481231132,0.135738925692509,0.607436105344654,0.0636009446395108,0.119667852647939
b1240,0.268614910717066,0.319813238748901,0.345332069917146,0.367265370767093,0.280444398749117,0.166270544100572,0.350025761280251,0.381976964804247
b1338,0.349415268038031,0.310290251979012,0.411762563806818,0.421034889703405,0.377054466323524,0.336768507665567,0.230745863301625,0.13788626958717
b1156,0.293472211679821,0.196405367879632,0.239506578983594,0.240095416503635,0.269006752231117,0.183784784385003,0.396649036264351,0.358676280968758
b4065,0.178449339331019,0.152132498292375,0.17007813261347,0.151330371306657,0.151840570397866,0.13894208873506,0.275330547587258,0.138815469777066
b0554,0.225489237870083,0.177497580481157,0.188876046395315,0.326949459786502,0.241457671710643,0.321867411002809,0.277998020622475,0.701175927771172
b2210,0.226927179427422,0.212660305384051,0.249989674397242,0.287009859370071,0.203066198408739,0.238554364133945,0.419896844441098,2.30071636345131
b1673,0.264056806324331,0.193569749850074,0.19668125061192,0.205485776234501,0.230460751965597,0.248812696164008,0.978199193624957,0.0259309052224272
b1196,0.331053693566649,0.290533055300611,0.362445928210873,0.20740704403791,0.267320816124353,0.572815884850823,0.054073604668054,0.19702503235608
b1904,0.113219375707958,0.108577705856474,0.0890384284193503,2.93618118124285,0.269967465261516,0.179125061195415,0.10469474765638,0.0858001174284079
b2071,0.228282573384332,0.201792890827304,0.236628686509095,0.16499799218339,0.172731257534244,0.215182074990688,0.473075483928492,0.269283749696254
b0990,0.085319127305191,0.0764941278196943,0.126905870198606,0.0511270248507752,0.0673163082083783,0.170695766947814,0.113670966374223,0.356016194081575
b2311,0.234121527148036,0.30003895986743,0.325779451629312,0.309033398165364,0.306966703919923,0.313274292853034,0.317573194835252,0.762043794719586
b3711,0.13879547759711,0.159957491202789,0.198888844099092,0.168164244335631,0.184313751658744,0.117836927432861,0.106778252758265,0.0976109952864475
b1722,0.182846806575656,0.192803369953246,0.273929654380372,1.08335762557644,0.384125840560672,0.17551345070595,0.423071068652573,0.778319019470374
b2705,0.301967709038101,0.202780862141465,0.323136917016999,0.285755779336924,0.276726567921905,0.444557963538754,0.406858743631063,0.311882452606284
b2945,0.239213082333595,0.259055984812782,0.238888675783201,0.243011369183164,0.303174448405227,0.308613258215198,0.264811070255112,0.383928936542105
b3874,0.253388364951849,0.22785933141152,0.335099767584791,0.353805070525445,0.276281259096891,0.281076976570186,0.304772383395583,0.161197632560151
b0263,0.276253892153151,0.237716722059147,0.257363374509615,0.306427066000064,0.297159464359183,0.233099091696061,0.3284280753915,0.310849049344294
b2117,0.132376432227352,0.133670714190531,0.177227270125532,0.177515112326812,0.18212244252621,0.116782202862004,0.248377423732725,0.35401240456952
b3374,0.256272180873451,0.214991927006099,0.252901667880424,0.267347399582123,0.208337751649119,0.358232763409084,0.318742901290062,0.312869589540654
b1978,0.257837878733937,0.301742254663402,0.379953941756978,0.25826503348943,0.209902406133125,0.304615851046636,0.341478176876703,0.322153954544709
b2766,0.30684587529812,0.324866954448649,0.194261945238417,0.204951287104781,0.291958572496197,0.53554884034354,0.33049349285872,0.206177146275271
b1346,0.176103363020937,0.211404035230614,0.199470931772623,0.219834139283916,0.163313965951949,0.185329601827452,0.124485231523191,0.132861967329401
b1567,0.269398963958779,0.214204311140635,0.272971117500619,0.450961082283886,0.277900841930771,0.269008432004981,0.246019487031708,0.249505278236118
b1560,0.0660676730284307,0.0781127953190051,0.0571009084555179,0.0835698096549476,0.058463601947721,0.0769921402535096,0.0845144120676225,0.0496231618142159
b4066,0.175715983843195,0.188090279788389,0.0626764327743093,0.175679341177237,0.188061902003211,0.220129942240346,0.330899266687491,0.150627897677607
b1786,0.289607599393262,0.392258178690271,0.26659509364626,0.320092978282801,0.336114321277608,0.443915965652237,0.34075964072834,0.405479011929118
b1699,0.280437683016402,0.238549045748449,0.308206935027572,0.334619019318124,0.272052044453238,0.411238161526966,0.332366333957821,0.337332220207533
b3547,0.209745614064479,0.213519526882922,0.10240702875181,0.24190353862441,0.199387322238283,0.209230747604972,0.107247527083238,0.0608334625433015
b0518,0.312746136432069,0.254792309127244,0.231571029041296,0.409019648579661,0.349962356173415,0.261553259230314,0.248883652184866,0.0840505596551889
b1689,0.35405634171731,0.348243363206464,0.262070660085512,0.450203960776291,0.392458378434641,0.531643853460292,0.00811493073417639,0.0648419782144376
b4278,0.152077094858572,0.138827431751922,0.138796852710761,0.154626989775754,0.213573155823689,0.289661558304337,0.118649808688809,0.175617063120061
b2721,0.254585815941658,0.271944097497142,0.33492147191065,0.302420056894688,0.282157458459198,0.167042629814426,0.316786962506324,0.340146572919583
b3078,0.362299658511144,0.279183534904374,0.19015111637113,0.316510038261312,0.300618073714656,0.324103692166108,0.115314902283951,0.0956258403755825
b2468,0.226266746571481,0.249552013717483,0.202493958020599,0.222646250952523,0.251418402133445,0.323779431978068,0.244638669747602,0.218073118697051
b1122,0.191770339491275,0.192514959874334,0.292409519274379,0.533610551634943,0.287089486054491,0.200322179042316,0.687475666708106,0.613594280344382
b1700,0.104656245510565,0.150254366847235,0.155556336107091,0.139039836792952,0.105194654432114,0.198233341552129,0.0897785795760093,0.0571001286439954
b3254,0.242474250270744,0.25517697137529,0.224414500164531,0.3090159251735,0.268539408926878,0.516439069497585,0.221142214591411,0.30842835465866
b1368,0.285673268114608,0.272510998672235,0.239863634165326,0.283739287921454,0.289171653111358,0.286757872198772,0.21353698572768,0.188589077420287
b4241,0.136918537607993,0.190152573529335,0.227135130755684,0.213433145296473,0.19552709190031,0.213534621649502,0.207732527770441,0.17457522760899
b0296,0.16988733137173,0.216923414814466,0.277471337708598,0.172241270346729,0.168856743482671,0.200236963808803,0.126599705099811,0.274041756313432
b1348,0.256923392419113,0.257746150966441,0.378878885439035,0.418089951836125,0.264814891529996,0.218927976880526,0.457831336675673,0.20576743910539
b1389,0.179152251737308,0.276991379299452,0.239375698860072,0.256226056773925,0.205297266445504,0.178017597794115,0.044232466508617,0.0927793160184042
b2917,0.287874728181131,0.244609125043099,0.346590784786711,0.240376957046867,0.279959575677463,0.219306181681959,0.262645093611041,0.297195871438738
b0344,0.137044789499359,0.154898583737695,0.169530078685943,0.163729807824506,0.170339321585707,0.188546291067926,0.411499796358813,0.465252925557385
b0279,0.188042361006659,0.398128530640118,0.59326582999869,0.262439817113159,0.281373968116242,0.142930866078347,0.61188142083406,0.346532647068063
b3077,0.36965312209122,0.272359389312817,0.17357246541167,0.288409936671628,0.270007035094874,0.274430934635368,0.16558891006345,0.11576980058737
b2996,0.236311966049376,0.192282139972741,0.154047777751173,0.170782286101783,0.252459565686229,0.314605066143114,0.906143434641905,0.296906443570733
b1469,0.204684269572138,0.288368905204801,0.131179586661268,0.0856529854035883,0.169337379716358,0.278696585606589,0.113256177861503,0.0977569501293639
b3113,0.30079275491122,0.371849269951707,0.245677862842771,0.309618056371537,0.294823733965517,0.361678709564613,0.263157703794295,0.2272859122883
b3818,0.126346958961641,0.133050767585208,0.151098970403908,0.112704869873293,0.14784879659559,0.151511209954836,0.113424987277967,0.07527415792114
b4292,0.131883712081393,0.306403591884585,0.446567097229029,0.205055020260493,0.216666426511095,0.215119135911743,0.2727324039324,0.795517900684601
b0787,0.277353711585926,0.230356258775929,0.226524560574898,0.272800948312544,0.29000170667526,0.305442115972412,0.275624067377149,0.403797564225612
b0358,0.428112265584394,0.312384753805219,0.147552560317442,0.199923367747462,0.298023112694793,0.319349587391582,0.00339867800671787,0.0975078425726536
b2275,0.287334512720658,0.253970205709379,0.215917270577613,0.322433774825693,0.285118032033492,0.239272701920047,0.401440929527513,0.382175231044812
b1337,0.327154698880575,0.248340389137265,0.428950837979896,0.394989397672878,0.314123641670387,0.273074223591154,0.22066017481201,0.252339704729098
b1557,0.178966291049338,0.22395665466918,0.212951125657534,0.17742103126098,0.195697341014329,0.323913684799791,0.10868543223363,0.428477798172429
b0241,0.181483772838229,0.189309115351674,0.156523362590967,0.753283710557399,0.284121249128585,0.113670534244746,0.420289323302276,0.528685959350176
b1268,0.0322092086340158,0.0302972008787084,0.0864653763000092,0.033092703540609,0.0229267434820238,0.0200246499791566,0.0322484068727378,0.0319755833680447
b2072,0.243854177573078,0.256246058694776,0.260149132969502,0.262833942297929,0.26322434890652,0.31294090048323,0.221436463801864,0.285126855889429
b0511,0.133721540427567,0.0992701940351767,0.0860332660645603,0.159454013580332,0.13689108154231,0.118245333879772,0.0749875300851365,0.00254435282780695
b3020,0.200253344813431,0.168940798421785,0.163788442048081,0.214723290022819,0.227197932480935,0.120892258355369,0.143022410386312,0.104757325420666
b2826,0.193960577154785,0.229270239448068,0.146804866124991,0.208115923095766,0.219515117674055,0.210738806273655,0.103664991667481,0.112995086988311
b3953,0.253551278677104,0.21984229192842,0.215117473424605,0.241041089334098,0.240647221481089,0.139350494603428,0.232038964893576,0.281708143465392
b2686,0.249057281773171,0.187830940957328,0.269394234264539,0.257331817804256,0.209438529587466,0.252429114732979,0.506840467219854,0.816523903364256
b3646,0.188434017074953,0.188647168263614,0.224759390521932,0.206446060609534,0.191067411973559,0.136249025112506,0.0187082361417611,0.0416630814414785
b3115,0.170083676292316,0.204643423815821,0.156714739599859,0.164098796089039,0.185381714260097,0.155066773425721,0.175780424040625,0.214143700165414
b0697,0.291055768878068,0.388822456945081,0.718024286521045,0.285361995248442,0.271969041836681,0.0677543097119864,0.340593099480232,0.353603573165286
b0702,0.144157951981412,0.16119941421627,0.126255950085544,0.111977547132956,0.129525478335508,0.147530787822418,0.206433277847828,0.239265017202503
b0603,0.138441694934202,0.131398236436655,0.144848364223262,0.17385916142058,0.144408652957995,0.126311071284759,0.362853866215709,0.246328564683128
b4309,0.274870358633252,0.411578222935625,0.30629879790314,0.200306655246122,0.31027294362815,0.122796476567906,0.37119699149491,0.227070934137484
b0290,0.273158873527737,0.352510433518539,0.377446346692991,0.207654346203336,0.256659098923736,0.282543013221691,0.309215369207753,0.330873338041318
b3110,0.236187848342964,0.216304563821462,0.305686267491838,0.24567621827995,0.247507239366251,0.868793919960722,0.259687584291772,0.296778731568324
b4306,0.327854077082615,0.228030230411978,0.160137318264547,0.277536657170362,0.275960321527893,0.373062155907863,0.455050231824266,0.130644829028447
b0994,0.177476114110677,0.118068307092079,0.194123385784205,0.19710800695205,0.193082964576789,0.330671795624274,0.242701405578469,0.131533842572352
b0699,0.153060991915731,0.166194210088355,0.258692866277228,0.0972092235215604,0.1381108757688,0.724176228952554,1.09750012666645,0.835280446926474
b1573,0.297034003386576,0.255562004489296,0.347599644353954,0.327524244928173,0.271324397322898,0.317389852840143,0.265562481256439,0.275604321983624
b0301,0.243898555454029,0.283772986527691,0.288608016817732,0.309149757770747,0.379119820786181,0.251147397715284,0.247652189012968,0.281349995643052
b3324,0.136923982442273,0.153264024792273,0.190968292744292,0.142802778144246,0.169447731196775,0.0939163660181715,0.218393153215875,0.36779321944969
b2972,0.144228487862202,0.195798453887822,0.183641752112359,0.221913909750343,0.19395816139632,0.225785688012409,1.63936201864148,4.12983066891511
b1601,0.167706839438522,0.191400832164266,0.179511079211086,0.162624149738235,0.147626380532367,0.181660586640866,0.175409351783107,0.19733304592162
b2852,0.188085112316491,0.22119641468784,0.188867848585711,0.147337767911103,0.164183237505558,0.161052268847128,0.0680718658719514,0.218433143295793
b4011,0.240389789386203,0.253649871385784,0.261754478278073,0.232043317833358,0.252966189904663,0.273017665582626,0.185680705117661,0.550487571694481
b0309,0.273316250431766,0.222714023665024,0.217239274565648,0.351646112392658,0.269408688730665,0.177240690029273,0.181701928863906,0.301129786856517
b2454,0.291047422222598,0.277315799289429,0.191161190766156,0.269063422159633,0.288084315209953,0.293122346831179,0.202144477560827,0.20487252485593
b1202,0.221038294214337,0.444728838118467,0.33916171419033,0.183016131151879,0.226081455027422,0.191475206182991,0.315476581045092,0.527682115902305
b1212,0.135175293720151,0.214621861250341,0.164730408828983,0.16106946874555,0.148169577759832,0.160152372622356,0.300014336100171,0.425038657719832
b0317,0.302240137972783,0.205359362701627,0.646998175516469,0.133061892669322,0.236068403967477,0.586858410079802,0.0911273704177407,0.127604948461835
b3521,0.241518340498023,0.264265883268218,0.250486233608411,0.26637254961145,0.287890174065324,0.232315173031008,0.38798642159129,0.425316826942945
b2242,0.174132522557826,0.173052068444088,0.458035218003181,0.183615746744615,0.1310035213768,0.158935704296503,0.137317856161861,0.0993999482215423
b0943,0.282775534243696,0.273915477577128,0.493378037707229,0.221115397422429,0.272586339799883,0.245588097224091,0.204987612339768,0.281507876127589
b0969,0.198504759014898,0.256317766942813,0.22700297669441,0.289012459836048,0.223151891709597,0.224768491671208,0.384813836681445,0.341082867254016
b0986,0.144206921375581,0.169195776678573,0.148632752730279,0.160790678542924,0.154155711524366,0.194840075692815,0.340533432627133,0.326535616709817
b1721,0.232226442995889,0.210843845463083,0.268283717706327,0.69771023476462,0.214965261489735,0.30388221312232,0.412436565657436,0.123209328652189
b0539,0.0871155664850455,0.121971083648629,0.108299444067895,0.107030482705587,0.108059667059416,0.11418908473845,0.11371734321637,0.124830489447788
b1159,0.0916414117457757,0.197688135362466,0.172196901905742,0.248702236014846,0.204306343212781,0.16362066523321,0.177528652884009,0.229379619294909
b0283,0.280074682306424,0.289906934142968,0.415446838317345,0.169785646805392,0.252707232561313,0.303863174819336,0.127117379530114,0.272401965183486
b3262,0.170004947846723,0.145277145279901,0.162291657631397,0.152460711624818,0.151213220911619,0.158134324160619,0.169943510066914,0.14922983683532
b1734,0.10374581374809,0.130772854525462,0.119045266716804,0.113990156566608,0.145838313811298,0.0710790671938185,0.0996210789790571,0.0923362725573183
b2138,0.237426978740316,0.252168185164069,0.245449429233664,0.256020326712237,0.238058737459505,0.118854730832967,0.297144905824249,0.237095795321834
b0355,0.157092730334473,0.144648796992883,0.0625574254199149,0.116195992442555,0.130070463169188,0.078871993012577,0.556274579054728,0.472476399816598
b1224,0.188559298462688,0.198119332695971,0.180677012898156,0.138050126474221,0.195639629690717,0.199693881780656,0.328434318406924,0.116303470182118
b2297,0.274555992503013,0.225534396002193,0.297406446430649,0.218418586105809,0.248122448081819,0.304111326403556,0.308926204030422,0.31617486252418
b2867,0.181098496432919,0.173333344778184,0.122754633853783,0.144253195176759,0.170325334235612,0.166084095133749,0.105042138414798,0.0819628064818426
b1728,0.144606919951981,0.140773168357343,0.237519352186044,0.148719659384092,0.161018207287356,0.220001465244614,0.131007645556133,0.162387708506857
b1154,0.219795660079887,0.228229547986202,0.181761256626582,0.233322831909417,0.217381361028508,0.19602326574071,0.569555786688436,0.205891705531198
b3657,0.153565444065116,0.150353673426931,0.15869201045911,0.170314109582009,0.159588813039968,0.248588727378516,0.179858042679071,0.179414422728275
b1698,0.131554882640719,0.11206581803755,0.134414563709622,0.344054004462714,0.213974990766567,0.222206468367131,0.190383805273371,0.226743121904001
b3013,0.150713079005991,0.190064474152455,0.163360732007965,0.117980589853037,0.144988079878953,0.203960483299641,0.146633882244389,0.192469094149198
b0589,0.262278859665701,0.303135942384862,0.279373912086541,0.239830811953041,0.245297668936985,0.179762518398862,0.279948336474795,0.541091821213789
b1660,0.186043511677497,0.126122823539602,0.129551292702663,0.124243821277187,0.134760032830823,0.158734616265994,0.155003187176986,0.186897437338394
b2563,0.0910131839564702,0.090632118819848,0.128447989399586,0.0847382324144766,0.0871176195569566,0.101019747724836,0.142972840093259,0.0549767124563388
b0647,0.172474566437265,0.155465560565638,0.13106280319291,0.146137180245142,0.162726748802807,0.145813128238714,0.339227135468151,0.17133267390604
b1150,0.198876463697824,0.216675809513546,0.196173161705393,0.134275175335238,0.249480035111379,0.174424744412248,0.254549107793994,0.130613056732399
b1644,0.240158878656035,0.283849306238635,0.192206394075025,0.249437684176942,0.2074869299261,0.145380711235646,0.282649529766427,0.418661023695542
b3663,0.229799118396762,0.215115325312179,0.308623197105546,0.277066842387956,0.246055838476821,0.362277525681489,0.212937735378562,0.310237434343927
b2048,0.189828255698449,0.325529009321085,0.210197372907413,0.191222437099809,0.190576362580844,0.405531432757159,0.419015871436431,0.232903691378935
b2787,0.256561239276936,0.261928683013347,0.225997759352299,0.224132840610849,0.213352269519643,0.445492742226195,0.170909985901553,0.16264794659226
b4093,0.248829625347081,0.291126085891198,0.302738112798484,0.189341078899751,0.260046110498406,0.414936264372123,0.191725266602159,0.245215067037518
b3664,0.14992176837917,0.177983698756205,0.197447640486487,0.181158405688496,0.207616654316708,0.125957949238165,0.178096075900028,0.137445951663821
b1358,0.156528307179326,0.169879311166621,0.168156839150014,0.126966804300402,0.141109494865864,0.139307528181893,0.209230570300715,0.158780261908376
b3370,0.273147662992033,0.201436322570663,0.169609966328029,0.235407495795988,0.233489445665492,0.27369872061079,0.197191352572436,0.186098565514754
b1569,0.108124607803081,0.106335336014057,0.10437772851309,0.0863631647195162,0.0843531753090119,0.140939645873077,0.0596542796281783,0.15517030904265
b1565,0.232402225429774,0.241847208968474,0.239613209473001,0.464767189720125,0.237983159348333,0.239078099653439,0.197333387762862,0.214057646776854
b3683,0.227352105341796,0.14136994991978,0.143947674657691,0.164890680031035,0.175583005942373,0.163831198041893,0.309849592957868,0.337710279344925
b3880,0.252111583516345,0.203998248569966,0.197596502748192,0.219026640314349,0.269533609883724,0.357450282756797,0.387799911599996,0.224864764801441
b1556,0.113116434939475,0.120623220803571,0.0647423549321716,0.280304926717206,0.121832800816138,0.107677640377175,0.150253442564949,0.129218630359906
b0348,0.172351766031683,0.189115583390516,0.265359936343197,0.241789880847151,0.214428597219299,0.138862279224096,0.011188468492543,0.137406075020008
b2797,0.224983303619448,0.27476236438896,0.240697327842446,0.292824588238657,0.270916479560569,0.175856125126281,0.448236795865305,0.446137386906201
b2122,0.216875085372743,0.266814983690032,0.218944504267483,0.228709486873674,0.236452289229871,0.170049086841051,0.217316421032554,0.22548521361057
b0562,0.293760388269934,0.259308095588152,0.167104258452427,0.326213172532111,0.304849097961533,0.201885396118913,0.069961439415905,0.112378689366581
b2871,0.250461077626562,0.220045448751293,0.160151901413725,0.239797684572979,0.288749935070415,0.224898125265956,0.144597471866725,0.133206840467457
b2060,0.187943969081562,0.30376488189902,0.12282666235054,0.176810875800956,0.146723233409797,0.0915732420526706,0.141914580438801,0.167118805351843
b1796,0.226436542158647,0.206214940515578,0.208846724663026,0.249381214533685,0.167028998565013,0.260772078048354,0.134700981121872,0.143962075180322
b0140,0.110650306962262,0.101436712869452,0.10289700135449,0.108375256526222,0.0943565909071878,0.0824405497977642,0.0616613917185437,0.105312369278557
b3365,0.124448830055693,0.117736074521237,0.120608827653416,0.107667830230989,0.123331609627556,0.115672395737191,0.826883810575699,0.380295986928735
b3827,0.201720193428024,0.171754386837792,0.281286916958862,0.234535032625076,0.223230369117418,0.21793087945849,0.235032297485109,0.389590973570518
b3328,0.170821187383809,0.154933203442795,0.180944137641143,0.173537309163432,0.200583348923087,0.208312852386043,0.401394767425746,0.440261372584414
b2862,0.240049124247527,0.243633703095528,0.248311039356335,0.260285162790006,0.216590842593548,0.301253264011853,0.13749030486917,0.342467419705127
b2847,0.154383411312647,0.315118422113594,0.257450137747464,0.307774991965781,0.293871516918855,0.110181054797717,0.646264633721252,0.536003887241828
b2710,0.205847925704985,0.21552165261414,0.169193636294917,0.178197986155823,0.205861797460226,0.253224893980072,0.256091403198566,0.258565631256866
b2934,0.144712241259247,0.137134801442655,0.182998533989133,0.152199479753716,0.161745260370735,0.0885549406777459,0.13586348737147,0.0925923741240328
b0567,0.21215343276702,0.127862837684079,0.187916334894504,0.225744049119055,0.172579653469949,0.217572136214428,0.247664297161209,0.217244804268619
b4071,0.0708978994451057,0.0553134253276635,0.052593707913981,0.0534570961539268,0.0510083728572643,0.0802284550260644,0.0377839010826857,0.070383650839905
b4350,0.129823299268082,0.100294400840761,0.0874143778130801,0.144669580302639,0.149337206037928,0.112101158865713,0.146261255845781,0.136591942438993
b0450,0.168613019828107,0.157023136076938,0.434103459032509,0.176154055526311,0.145915684033085,0.132172409410296,0.241613594220316,0.703761524347407
b3101,0.246517914477267,0.20585808226793,0.264592529394349,0.118161908950596,0.202913452287704,0.455206757101801,0.159201952732996,0.249790953035815
b2839,0.0556065317448684,0.0725609625498937,0.0809017207595113,0.0604349960933916,0.0655161518082655,0.0441578371392746,0.0590781532547556,0.0552031970676261
b1936,0.0589218492596823,0.0748140464700353,0.0594333580606152,1.10971308747759,0.138609706980968,0.0611844093864005,0.07816440537358,0.0525964142844363
b3693,0.258813737475057,0.199968748737338,0.25997502515886,0.313492501686622,0.228218983585991,0.394394989381321,0.153712203096388,0.164611106357901
b0816,0.257548948851554,0.303551559848949,0.401682246321919,0.250500589128123,0.265198889043047,0.287652287480884,0.166638735425723,0.176900958048107
b1808,0.21060510845302,0.237547694220411,0.268633921050098,0.214673481840231,0.241556743274814,0.22694393415628,0.318597760380815,0.329753122874021
b2047,0.128900872333061,0.130312961897001,0.178231523829474,0.162305022002067,0.132065054821351,0.538291040190448,0.131291480629206,0.119429097634435
b4073,0.212097511753171,0.153460877433474,0.198673115034879,0.245461848559645,0.186766048120648,0.337380692423848,0.187321126331828,0.212028835636603
b2226,0.21392654387676,0.152096708469765,0.261324951434621,0.548421276753428,0.259849005469183,0.150481904974024,0.233890382897526,0.350718524265115
b2073,0.194295977187792,0.168181488002066,0.191096022799035,0.235061166771003,0.265459191157899,0.222885781566223,0.15779337248338,0.164392054113951
b4148,0.1442245732138,0.107421714021553,0.177967457748056,0.111419754965475,0.118990062943076,0.171666580300468,0.123388751232339,0.215716842920437
b1596,0.146588975311264,0.15178885878464,0.130331200621161,0.174392629911182,0.158035735798483,0.172514590623771,0.216100308083005,0.240127774186353
b2987,0.185105777613221,0.166029186948422,0.189819223296723,0.162146558941562,0.186447305702979,0.185843700299697,0.369834111640135,0.483651810557352
b2706,0.14021398458715,0.183128773839326,0.126354854060181,0.165214269449243,0.163094746247877,0.275593266490044,0.239060771738009,0.213166448516383
b2919,0.203944159004143,0.188899262434329,0.214292291294125,0.334156422015573,0.210348407834529,0.146829781159736,0.318564940079468,0.260833129601219
b0873,0.22045338940894,0.214171947626832,0.232741081841327,0.30841079288104,0.235949970591909,0.205780756291964,1.04818163249399,0.308683713102868
b2044,0.214955073440526,0.349035862848353,0.265709671065473,0.244250393729804,0.20769428547874,0.248010229337008,0.326387610712434,0.368021878168065
b2455,0.208553413374334,0.226854528968066,0.102954204267553,0.221550749804472,0.217901492001528,0.157524409543167,0.316627070183084,0.433465685655942
b1155,0.235598841554644,0.267987856766016,0.140325463154748,0.228268486823782,0.298614845720515,0.34172274128707,0.11529034974989,0.170876106090252
b2256,0.248465857818053,0.232596016192043,0.209733248384488,0.210287213824286,0.267635637611389,0.228328729956983,0.172619370568772,0.13377571522737
b0833,0.0687617937338117,0.108349067498186,0.0785979355324777,0.0638767617039051,0.313215945182296,0.615388340970608,0.0697972568256601,0.0544730218482629
b0500,0.209466244421025,0.283797498473001,0.263435034290903,0.267768699025244,0.267152407175446,0.284145951306328,0.421251999352351,0.217091430216015
b2269,0.200812327167282,0.155619876685478,0.173557439286953,0.228228762764394,0.215087151318284,0.156768654036217,0.388107797725619,0.335510674624368
b2101,0.208747015345829,0.237829301954822,0.250522139279067,0.268628757407613,0.253803748982116,0.152605426132651,0.404518176923814,0.455953448696931
b2370,0.0924866648980779,0.0676173033398152,0.0545493625762736,0.0582346143523463,0.076984795725722,0.0426550789241521,0.271809962609072,0.243639531352797
b4031,0.275734782534741,0.172326517167711,0.17973641167945,0.186021061218004,0.206987953215498,0.788644682871453,0.0388426233066955,0.090369471244577
b2734,0.193854316290894,0.190231362393822,0.193907501301472,0.190353810942176,0.18561045093341,0.132084756909211,0.265877033942272,0.322444106678117
b0941,0.167067047053618,0.168494502596667,0.153761562956843,0.204751144972407,0.143388642782016,0.124340538679551,0.122223458837483,0.149958829193296
