"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YNL067W",-0.136836232145253,0.490930075945644,0.0773431104936485,0.732984575880081,-0.71843739194769,2.75873887203951e-05,0.360603426143437,0.0549501735281699,-0.173941003995703,0.819983983374833,0.407660155806734,0.0470207919659305,0.124399840156945,0.998144679239541
"YNL067W-A",-0.0322497146874797,0.97973450938171,1.10677070041069,0.31293872069907,0.676446598492348,0.576693323360027,1.09403978200701,0.25845667763931,0.526796642769897,0.939591968625084,-0.181899670409931,0.909530193589121,-0.169168752006246,NA
"YNL067W-B",1.49643510829147,0.114524926761182,0.807270692927569,0.304894696301041,1.66517343557927,0.11393777336925,1.18747666116035,0.106132124086937,0.590326632203238,0.929189966204195,0.421588304915443,0.698908912689123,0.0413823366826628,NA
"YNL068C",0.146568817677854,0.455464882720647,0.476335531758617,0.00941187386271905,-0.360492580598644,0.0439946243820726,1.0081192391388,2.58408622390695e-09,0.0481336043120634,0.975463288375057,0.555195002588562,0.00486031705671033,0.0234112952083775,0.998144679239541
"YNL069C",-1.32293261051784,1.18002434000865e-28,0.299924838839233,0.0276160171404477,-1.91467538646895,2.66224177685395e-59,0.799486732716637,8.76251768771591e-11,-0.105914437630198,0.860236923676492,0.485828338320906,0.000561553805050361,-0.0137335555564981,0.998144679239541
"YNL070W",0.100614586317414,0.45184103352123,-0.154633140422881,0.257505808562881,0.118555554684221,0.360600810109644,-0.198838807932773,0.123385310521544,-0.0637139734658504,0.927175876269675,-0.081654941832657,0.625248615435474,-0.0374492743227645,0.998144679239541
"YNL071W",-0.0107554483410399,0.934304854073837,-0.345846522326034,0.00204044090158316,-0.23446031973955,0.0339212964146785,-0.15171469428254,0.211726311912495,0.0834328485094944,0.875693602555346,0.307137719908005,0.0129690344849406,0.113005891864511,0.966427713683316
"YNL072W",-0.572897203423112,2.2199629880534e-11,0.501915764833229,6.77504100620995e-09,-0.428622234401976,1.60308083406732e-07,0.362291691130057,1.2447675337406e-05,-0.0274755011892918,0.974217324007262,-0.171750470210428,0.111150252387461,-0.0321263965072558,0.998144679239541
"YNL073W",0.0829634101648424,0.360681442025244,-0.0712803561365667,0.469933080493445,0.0769243388124983,0.391482674029121,-0.0461560294018033,0.650357231880384,0.135423409935642,0.658779698046668,0.141462481287987,0.15331533215456,0.116338154553223,0.854791215883393
"YNL074C",0.485012808889083,0.00370071272535551,-0.26246668165762,0.160177685343691,0.163560861864516,0.37334721607886,0.138155115482445,0.493056586274062,0.192941182917807,0.777443037155783,0.514393129942374,0.00626240288234855,0.113771332802308,0.998144679239541
"YNL075W",-0.332107853637974,0.000123073952773737,0.0902731787525445,0.386991589295199,-0.0983033588228616,0.288222036778469,-0.195542658636734,0.0301071086155826,-0.126279678318563,0.70288596654322,-0.360084173133676,0.000162352270355194,-0.0742683357443969,0.998144679239541
"YNL076W",0.311748428813467,0.000180334670598078,0.0592829549001481,0.561678884600563,0.196014906631545,0.0192450083386885,0.214259144688184,0.010499058460622,-0.0270738504495956,0.974217324007262,0.0886596717323255,0.413754982911387,-0.0663165180557107,0.998144679239541
"YNL077W",-0.61674556977805,0.00352822802653824,0.42077003367123,0.0670166583716539,-0.294942551276697,0.180910903283888,0.0619855792695534,0.824144344022888,-0.0259877891583472,0.993228738849259,-0.3477908076597,0.178265344200464,0.0109936467419766,0.998144679239541
"YNL078W",0.12163921755682,0.452600497004487,-0.774161489583043,5.02818305325239e-08,0.178812039902486,0.247898197307242,-0.785056141147522,2.29844521473896e-08,0.221660254615852,0.685515461633171,0.164487432270186,0.377488697903158,0.175382083834665,0.93158568964585
"YNL079C",-0.240152133166671,0.0149109432919265,-0.151521365963589,0.16537255301969,-0.210625222153455,0.0327650135120348,-0.0204948692951199,0.878177198446696,-0.052009219019987,0.927175876269675,-0.0815361300332033,0.536284910204546,-0.212562626701673,0.380395221674014
"YNL080C",-0.042956642250517,0.698337919801409,-0.0527400049400049,0.656606443419444,0.104198029350137,0.304643168688893,-0.133225586913126,0.199653389879492,0.225448130486337,0.325530660999526,0.0782934588856821,0.539247135175297,0.158779040858803,0.709865223704289
"YNL081C",0.0411687756085317,0.640679855566203,-0.200735593323168,0.0117775277756453,0.198463845567505,0.00761559675162675,-0.268568179078136,0.000272263220581517,0.0112903066772321,0.988216065401722,-0.146004763281741,0.103344487605189,-0.0781721775267721,0.966427713683316
"YNL082W",-0.377418014297014,0.00449588336798057,0.283293970830996,0.0466164679685377,-0.312062708707326,0.0176641349725969,0.183143804902245,0.206973225482414,-0.113016231984499,0.852479022867308,-0.178371537574186,0.282915328287995,-0.078221371645435,0.998144679239541
"YNL083W",0.323528561431123,0.00080453987315369,-0.104117006391325,0.351669804765497,0.234800874582612,0.0137489567019727,-0.13560679202104,0.187810998764401,-0.0619817631427494,0.907878537648942,0.0267459237057611,0.853181516378199,0.058235709335476,0.998144679239541
"YNL084C",0.078984660095443,0.440202423552412,-0.496634647304422,3.12265064526031e-08,-0.0572311041584742,0.578390732492686,-0.492687593662224,2.07032375947216e-08,-0.18666265273752,0.498582852238812,-0.0504468884836031,0.703915261479033,-0.054393942125801,0.998144679239541
"YNL085W",-0.450342776264082,3.04141492216199e-14,-0.098999721533439,0.15819962555644,-0.515537549644613,1.31203112515035e-18,-0.0607987199437374,0.408315042308449,-0.0557209239629037,0.846593472857265,0.00947384941762717,0.926114208490073,-0.0287271521720744,0.998144679239541
"YNL086W",0.455147570039416,0.000747481457821867,-0.207154151569605,0.162406747781859,0.301665723535482,0.0249296180425003,-0.0955849068247174,0.544345008330289,-0.0788432682561518,0.920685581852335,0.0746385782477818,0.698908912689123,-0.0369306664971058,0.998144679239541
"YNL087W",-1.18095257693482,1.40334045741629e-44,0.492631180408747,3.3715502551244e-08,-1.21721250225272,6.22113508762643e-48,0.36285030023202,5.85968958843916e-05,-0.0988141487013974,0.787853034580414,-0.0625542233834977,0.625770076695893,0.0672266567932294,0.998144679239541
"YNL088W",-0.821758466431818,4.1867747875539e-28,0.918824739164483,1.63680540320943e-34,-0.873588069258263,2.57843911868999e-32,0.85791505325097,9.17128817001061e-31,-0.11635134901517,0.700523879619566,-0.0645217461887257,0.558108077155877,-0.00361206027521259,0.998144679239541
"YNL089C",-0.393049556126681,0.00701051288493164,0.0887352638086863,0.623966470840445,-0.269241217342461,0.0654733488204014,0.159034365774014,0.326281879943651,0.0845226726606132,0.919618754072084,-0.0392856661236072,0.859412128098229,-0.109584768088935,0.998144679239541
"YNL090W",-0.201591064855105,0.217547062239582,0.242615823519558,0.148267181016578,-0.395346133675956,0.00767089079173931,0.268057026938432,0.0925530240231522,-0.211905911482404,0.708366920418792,-0.0181508426615526,0.943762978813647,-0.043592046080426,0.998144679239541
"YNL091W",-0.0595468741665666,0.554080022469737,0.0808689651073752,0.44633908273849,-0.198152363779421,0.0266237877142123,0.301505898267371,0.000681615448514776,0.0818237498785382,0.839508336126297,0.220429239491393,0.0303443371301263,-0.000207693668603192,0.99939997885323
"YNL092W",0.840292210076855,1.34097499972459e-07,0.169812133519055,0.355945657028667,0.692434076507291,1.28580192808209e-05,0.395869567547303,0.0133028002127242,0.0998223216313647,0.920287411468532,0.247680455200929,0.201240738890836,0.0216230211726803,0.998144679239541
"YNL093W",0.784803261669976,0.0910006677077199,1.31824372125242,0.00270867242046042,1.09644013964162,0.0142385806956667,1.47415773213097,0.000502607860954902,0.39596318741286,0.850971639791614,0.0843263094412205,0.901375520776406,-0.0715877014373295,NA
"YNL094W",0.383663679285416,3.39717409786186e-05,-0.0625840426807664,0.59348871111179,0.543806195610245,1.37450009166814e-09,-0.132191758970769,0.204512360826308,0.132901595262173,0.708366920418792,-0.0272409210626553,0.849015035813594,0.042366795227347,0.998144679239541
"YNL095C",-0.0479591735702275,0.590272391213243,0.34624152550665,5.78980789845945e-06,-0.214766994938095,0.00490065315112556,0.525284325639062,3.86815465824748e-13,-0.0118985231505804,0.986955724028918,0.154909298217287,0.0934443989418327,-0.0241335019151253,0.998144679239541
"YNL096C",-0.840026851295536,6.98705339220786e-17,-0.0441702808007399,0.74897913694096,-1.26444861782462,2.02795858937663e-37,0.230735314322586,0.0415334267340516,-0.0944299448726632,0.846787739061336,0.329991821656426,0.00620729518083472,0.0550862265331,0.998144679239541
"YNL097C",-0.133167120334082,0.322954209500485,0.194406786281693,0.151910678534382,0.226366320685489,0.0675751354893048,0.00684722891730973,0.96616436039998,0.130054558764697,0.795291166105178,-0.229478882254873,0.115619252624589,-0.0419193248904895,0.998144679239541
"YNL097C-B",-0.8148899418505,0.000621154219583568,0.324900668421162,0.23952650589714,-0.534703321499414,0.018234617268349,0.171800497981615,0.527220675532345,-0.1014504166674,0.946191971929193,-0.381637037018486,0.199626382132622,-0.228536866578938,NA
"YNL098C",-0.0352030492226985,0.750581388595547,-0.346965629143787,0.000245470959854472,-0.0969311743700962,0.338862398883686,-0.101742224158389,0.342471212918489,0.173343157014995,0.577265232863042,0.235071282162393,0.0281535189584182,-0.010152122823006,0.998144679239541
"YNL099C",-0.367585244685513,2.60771892652455e-06,-0.108280511271945,0.24199170817419,-0.434020244059743,5.84238938232685e-09,0.0172297449402708,0.872924920993336,-0.116930291492721,0.693370336858343,-0.0504952921184912,0.663483605364636,-0.176005548330707,0.348890608832955
"YNL100W",-0.0148475562687433,0.933903697648966,-0.313148256050556,0.0498548490605521,0.147806267164895,0.358868521719833,-0.518029205410906,0.000471106974991317,0.0818419471961026,0.925488770421621,-0.0808118762375354,0.707674664198901,0.124069073122815,0.998144679239541
"YNL101W",0.269672835328035,7.96792300305085e-07,0.221942154546095,6.87669545455686e-05,0.138313514243306,0.0137645395434222,0.285024870784026,9.26987772030521e-08,0.0297474065769692,0.929189966204195,0.161106727661699,0.0109072572014539,0.0980240114237681,0.642531361951497
"YNL102W",-1.15335351448799,9.1099145821069e-15,0.934159241229672,1.10408004599545e-09,-0.965041301314548,8.90046611974745e-11,0.627652981355397,5.81047784995232e-05,-0.113976113618183,0.883278880922208,-0.302288326791627,0.10994337416617,0.00421793308264752,0.998746252817338
"YNL103W",0.334570869263212,9.48001799932461e-05,-0.0944755302139039,0.35456876492494,0.302032997294623,0.000402296776274339,0.0163518928876321,0.890802395823162,0.132654093997358,0.690226845076699,0.165191965965946,0.112223395907822,0.0543645428644102,0.998144679239541
"YNL103W-A",0.0127264308243275,0.97695625481708,-0.25322828457733,0.565568647118984,-0.805127543337547,0.021599642216267,-0.233916101583299,0.593744300764805,-0.643460025120281,0.586420762170288,0.174393949041593,0.739888320488572,0.155081766047563,NA
"YNL104C",0.042583379670852,0.740538251627227,-0.468481833482179,1.59896624024495e-05,-0.370450797666958,0.000505945316379295,-0.28082007159598,0.0127324090871312,0.0257748682492058,0.97703011133239,0.438809045587016,0.00021576056043761,0.251147283700816,0.306091218943144
"YNL105W",-0.0943933677751863,0.790150957229523,0.111356387228451,0.76742065830881,0.192942427345396,0.550032606337977,-0.186582735707165,0.590236648677162,0.0290152515059574,0.996333918045923,-0.258320543614625,0.505120174747972,0.0396185793209912,NA
"YNL106C",-0.127634363565885,0.228312255190352,0.0196955561384739,0.8816441231933,-0.40953270057217,1.49254943598967e-05,0.38399007410126,6.96175739599734e-05,0.0467587374347163,0.939071750114821,0.328657074441,0.00273681684929293,-0.0356374435217855,0.998144679239541
"YNL107W",0.0108376454013954,0.939675028731165,-0.0646571706865167,0.66420565001341,0.17216293751259,0.156731519160665,-0.167149228246572,0.187543792177423,-0.0108927125223221,0.996333918045923,-0.172218004633517,0.233866474900126,-0.0697259470734617,0.998144679239541
"YNL108C",-0.389970156825696,2.87757635097045e-05,-0.201025266148207,0.0523060728638265,-0.251409568769293,0.00752900528313735,-0.167885531208286,0.0997362239800907,0.0935548312726762,0.819184720259119,-0.0450057567837266,0.749617858775138,-0.0781454917236475,0.998144679239541
"YNL109W",0.206728489966605,0.43229299115253,-0.234783805955021,0.399605850202879,-0.0730059506481057,0.793612483233639,-0.173688574158882,0.536669423209728,-0.349747742543681,0.693370336858343,-0.0700133019289702,0.844183875109278,-0.131108533725109,0.998144679239541
"YNL110C",-0.3115697232483,0.0587032542623828,0.159315786512341,0.399930573338981,-0.0368354761816752,0.847689851822284,-0.245499463259642,0.158082971594027,-0.246286501466215,0.672557866745771,-0.52102074853284,0.00339187685995408,-0.116205498760857,0.998144679239541
"YNL111C",-0.418402437307678,7.78683423384137e-05,0.496575524821158,3.22200686499498e-06,-0.417180744049254,4.80489370505171e-05,0.294238909099437,0.00647640563302198,-0.204710280569974,0.549343839873352,-0.205931973828398,0.111150252387461,-0.00359535810667657,0.998144679239541
"YNL112W",-0.452157097249631,0.000439785117731125,-0.0535700062334321,0.749862562207621,-0.412484271069785,0.00136296313349944,-0.175241709820653,0.231866120356519,-0.137028709580296,0.803692991240042,-0.176701535760142,0.280459194480291,-0.0550298321729209,0.998144679239541
"YNL113W",-0.191660130741726,0.159580473473298,0.132922560027868,0.380017888581366,-0.0987779090545297,0.48692134691669,-0.168338878234817,0.235180923432629,-0.20153038066819,0.67053970751388,-0.294412602355386,0.0472924238913389,0.00684883590729935,0.998144679239541
"YNL114C",-0.690642838076274,1.58741088709754e-06,0.173272048174585,0.320111895923513,-0.29796486170346,0.043583487153319,-0.219195913997805,0.171604438937823,-0.109983804763724,0.878141582293744,-0.502661781136539,0.00237575842919419,-0.110193818964149,0.998144679239541
"YNL115C",0.736548184752179,7.22387060879693e-20,-0.579665386764992,1.39055352126246e-12,0.701346181556218,3.80347758801772e-18,-0.45208937538937,3.97451464404197e-08,0.288298545483012,0.0549183001008032,0.323500548678972,0.000508985699634676,0.19592453730335,0.312031887345245
"YNL116W",0.0543165214696275,0.814581082604448,-0.0197947753498813,0.944256454832828,-0.550965529000199,0.00411395844982332,0.537420525673737,0.00680034487016113,-0.179843879805048,0.837800971753425,0.425438170664778,0.0617069403844661,-0.13177713035884,0.998144679239541
"YNL117W",0.914850434725986,2.46826327026783e-10,-0.0262466338010618,0.890665009133418,1.06419529984859,1.11501975721613e-13,-0.208298171491659,0.173742501460277,0.313287741073854,0.551424799580876,0.163942875951245,0.365590756047303,0.345994413641842,NA
"YNL118C",-0.190126968798566,0.0297600347549218,-0.106762573514671,0.27938238492064,-0.187460819383459,0.0295424459262148,-0.135003909787736,0.14856783378328,-0.00388572956292307,0.996374681090247,-0.00655187897802942,0.963290883537382,0.0216894572950357,0.998144679239541
"YNL119W",0.109431042123026,0.283561042173225,-0.0872651661203298,0.435936748797728,-0.107292703440812,0.280272892928938,-0.0395778932805256,0.740230694322815,-0.206308050893574,0.421374791983903,0.0104156946702637,0.947794634408456,-0.0372715781695405,0.998144679239541
"YNL120C",0.489056639800404,0.114080582903058,0.0774074916387565,0.839211892312055,0.626598857933082,0.0326373306024698,-0.0930209268397032,0.801853479297396,0.001574177234881,0.99950005001792,-0.135968040897797,0.748021866465274,0.0344603775806629,NA
"YNL121C",-0.238879000453394,0.000484162169255336,-0.295420478863091,2.24232498369856e-05,-0.242649509241579,0.000342078750850916,-0.260741119544587,0.000165019876931784,-0.0217089258369996,0.975160872820864,-0.0179384170488149,0.866045769232685,-0.0526177763673188,0.998144679239541
"YNL122C",0.0744082708641641,0.581001631901779,0.0575967561139376,0.697757421133359,0.0549556656729374,0.682399328150105,-0.00706905479620048,0.963907322637107,-0.0616557302825137,0.929189966204195,-0.042203125091287,0.809257388518487,0.0224626858188511,0.998144679239541
"YNL123W",0.145022692505957,0.0105784834587257,-0.3061269700424,2.61241313945289e-08,0.200982182256002,0.000235594464361092,-0.472484801824611,3.62679338708244e-19,-0.0429456922010425,0.875741938165271,-0.0989051819510876,0.143427112918773,0.0674526498311242,0.93158568964585
"YNL124W",0.35248787563666,0.0444536607632522,-0.190507355795198,0.33870079701553,0.170579253111945,0.358118891564907,0.013806140182408,0.953373382732796,-0.0446832052879784,0.97620978832749,0.137225417236736,0.554179159121098,-0.0670880787408691,0.998144679239541
"YNL125C",0.595586249010496,7.37415327597657e-08,0.191077107371703,0.128423791113304,0.54219349613888,8.9993626005209e-07,0.41413537308585,0.000245828325420304,0.148248896119647,0.735557773454708,0.201641648991262,0.142260209193486,-0.0214166167228856,0.998144679239541
"YNL126W",-0.63658127129774,1.94555998954114e-07,0.330922668007262,0.0133794876111927,-0.595730205624412,7.44647767745225e-07,0.0560307132525396,0.729507120004754,-0.162511687717305,0.729388217386203,-0.203362753390632,0.190579479821007,0.0715292013640906,0.998144679239541
"YNL127W",0.0556905156452674,0.373998156387899,-0.0988802952347956,0.107203746061412,0.0530695308272323,0.382685058901273,-0.0374539868460981,0.576494577134801,0.0945124400110399,0.649056480767564,0.0971334248290749,0.149131184933172,0.0357071164403774,0.998144679239541
"YNL128W",0.63296899844423,5.08976881344485e-05,0.573402742122852,5.40038273411584e-05,1.19616410813944,3.44874979880609e-17,0.111288223094497,0.476442204140385,0.118006543961627,0.890940481636604,-0.445188565733581,0.00528965163860441,0.0169259532947745,NA
"YNL129W",-0.33949041055366,0.00148541326579731,0.0530225707898173,0.69869357565211,-0.357037819316884,0.000374472638267429,0.0286396344861063,0.833867127921673,-0.171482027684473,0.657132521162424,-0.153934618921249,0.244206412423344,-0.129551682617538,0.922153838552164
"YNL130C",0.54358100867856,1.73524298128887e-08,-0.444793958826976,8.70343915365644e-06,0.60592385120866,1.89643678086111e-10,-0.574165550468773,2.90537724701982e-09,0.00874158895627906,0.996333918045923,-0.0536012535738201,0.713587526185685,0.0757703380679765,0.998144679239541
"YNL130C-A",0.778689584934075,0.118168225282593,0.998744562986145,0.0148253450273683,1.00867755541862,0.00810426183317857,0.35913519257638,0.342736524286884,-0.838705472514013,0.611560291945177,-1.06869344299856,0.0157384781251908,-0.429084072588796,NA
"YNL131W",-0.444301693937064,4.10607912588061e-11,-0.102930222502931,0.199108038683546,-0.491015736785682,1.09748908205606e-13,-0.15950708013722,0.031096625894908,-0.0482414628228253,0.893621555974311,-0.00152741997420727,0.987017675938248,0.0550494376600824,0.998144679239541
"YNL132W",-0.67682523575252,1.02172868059539e-15,0.173391177786983,0.0754471481834286,-0.739804792445109,7.82494751940631e-19,0.229864291180496,0.0130138352650629,-0.132745493746485,0.693370336858343,-0.069765937053896,0.570434574721984,-0.126239050447409,0.862349473009967
"YNL133C",-0.0420648021731717,0.821111910431625,0.453403957403784,0.00355068230704924,0.391467081872518,0.00791506671563936,0.178610819014693,0.258129014626723,0.00910216553126304,0.996374681090247,-0.424429718514426,0.0128441806515613,-0.149636580125335,NA
"YNL134C",0.655672069134494,3.10014541169593e-07,-0.627761399595641,1.98521071815397e-06,0.691194843110063,5.75306466034586e-08,-0.646751026273787,6.84869622307882e-07,0.318467635485919,0.325530660999526,0.28294486151035,0.0703078726056392,0.301934488188497,0.331442106214178
"YNL135C",-0.432448899812924,4.22372698970056e-08,-0.124616892194438,0.177386751944811,-0.509259465535591,5.96614866305802e-11,-0.0327417273239691,0.758664952163321,0.070876039771429,0.852479022867308,0.147686605494097,0.136723028140582,0.0558114406236282,0.998144679239541
"YNL136W",-0.17257474127296,0.282139515187926,0.313403124618918,0.0452248074714536,0.138347144668647,0.380235421398333,0.0787221243174859,0.659305137078955,0.0437480865500491,0.975463288375057,-0.267173799391557,0.127123700219663,-0.0324927990901253,0.998144679239541
"YNL137C",-0.125399786384097,0.0480992247853339,-0.0512390817987491,0.489318897281308,-0.10194990353459,0.102556305262329,-0.119886986397408,0.0602881616059771,0.000494517285781527,0.998849437197848,-0.022955365563726,0.8016109377976,0.0456925390349324,0.998144679239541
"YNL138W",0.037689310832349,0.753944284372448,-0.75286479400872,1.34131636265487e-14,-0.137204495775248,0.202899298253942,-0.436200924228381,1.47887339551076e-05,0.00622903034041557,0.996374681090247,0.181122836948013,0.140832820476452,-0.135541032832326,0.896498089754749
"YNL138W-A",-0.164317539499795,0.3217904893432,0.401035384178603,0.00915015997368926,-0.0709281177663719,0.671329398241078,0.139539624290166,0.39590089596287,-0.0970318732775579,0.903050742519663,-0.190421295010981,0.309289176491119,0.0710744648774564,0.998144679239541
"YNL139C",-0.0441060712639168,0.486213113890012,0.0370400825457132,0.595127262118486,-0.361396987084947,7.50488336489207e-12,0.253242407572494,3.54983184203333e-06,-0.0737877090115416,0.721138962089676,0.243503206809489,6.51666307594442e-05,0.0273008817827087,0.998144679239541
"YNL140C",-0.203286569780868,0.12778751215886,0.210397220321241,0.126628816632142,-0.205062877150408,0.110241681373221,0.305682441514239,0.0146251934645434,0.0945088601666362,0.878141582293744,0.0962851675361763,0.57881869911724,0.000999946343178696,0.998746252817338
"YNL141W",-0.294126251525322,0.038904424736746,0.478455298495728,0.000711107490255051,-0.202227264419654,0.164145236470138,0.368518168899934,0.00987268603696675,-0.0810633018301573,0.919618754072084,-0.172962288935826,0.325617143305431,-0.0630251593400323,0.998144679239541
"YNL142W",0.311521052654294,0.0924913662061637,0.153489053124597,0.46637412275684,0.555996985430305,0.00130470880289128,0.152239685293867,0.457988623840929,0.1432464058033,0.864351743580355,-0.101229526972712,0.689767965201668,-0.0999801591419817,0.998144679239541
"YNL143C",2.01877158136863,0.00572724759951747,-2.53276809714478,0.00067161523853144,0.0566890074642529,0.950057016663153,-0.356875892535895,0.702226944219941,0.297632208549658,0.956991723640464,2.25971478245403,0.00592549133456243,0.0838225778451442,0.998144679239541
"YNL144C",0.475999672516811,0.351770355582393,-0.26966382053854,0.643527066166933,0.540986981053641,0.278041884056453,0.0529210587054433,0.933137450072105,0.247805300742995,0.927175876269675,0.182817992206165,0.791496636638487,-0.139766887037818,0.998144679239541
"YNL145W",-0.616855425421442,0.000120329219294448,-0.896564629743586,2.44145160567562e-08,-0.529361703310549,0.00102501126976079,-1.24692136804618,1.4565230163637e-15,0.0169044649775926,0.996333918045923,-0.0705892571333001,0.771235760988683,0.279767481169295,0.709865223704289
"YNL146C-A",0.0713970617841809,0.741533236144255,-0.77335779348163,4.02022499868922e-05,0.150178586170205,0.451040618175333,-0.472493003815735,0.00960026152073775,0.131491549435906,0.885058282447602,0.0527100250498824,0.846394317594237,-0.248154764616013,NA
"YNL146W",-0.0838760967096245,0.818749214450715,-0.109818389248947,0.783620148800205,0.338524534220979,0.302005826033422,-0.318645767428984,0.353004155941672,0.273905882446185,0.846787739061336,-0.148494748484418,0.740156101156478,0.0603326296956183,NA
"YNL147W",-0.217030416031778,0.109687369363755,0.0465585777524085,0.781211665605579,-0.039724087063288,0.794542633081536,-0.279225687338989,0.0362742205200072,-0.108406421554358,0.856086929590804,-0.285712750522848,0.0566630477838664,0.0400715145685489,0.998144679239541
"YNL148C",-0.459549496485497,0.000508489996707935,-0.0724299158924132,0.671632411128368,-0.094901484682185,0.518317105699156,0.0642550530584249,0.694877909649224,0.167927215254995,0.734635775006573,-0.196720796548317,0.23276198814159,-0.333405765499155,0.194585964877844
"YNL149C",-0.468517468058156,0.00106560613065271,0.170292759416204,0.31227950232735,0.0376496077839259,0.828406157318269,-0.291147632151727,0.0547103845687495,-0.12143293946085,0.856086929590804,-0.627600015302932,5.89590577828318e-05,-0.166159623735001,0.941089372692119
"YNL150W",0.102616675713874,0.68541029672691,0.0851621027450163,0.760318131754429,0.0418328470088337,0.872473780315124,-0.238645804755233,0.331755783392437,-0.393233402784883,0.600748800433544,-0.332449574079843,0.209669485960942,-0.00864166657959412,0.998144679239541
"YNL151C",-0.926994592494411,1.69476904636493e-12,0.371661603943693,0.0108284672754264,-0.64504601180744,7.26139917865435e-07,0.205077078280621,0.170994901931863,-0.0475507465442379,0.968972273207432,-0.329499327231209,0.0401638230643712,-0.162914801568137,0.932294929722569
"YNL152W",0.0406566592612299,0.682236578607555,-0.0928197483848784,0.344726987553613,-0.0474553516180813,0.618314136188484,-0.0560807086002743,0.579718181978376,0.0480321157478872,0.920685581852335,0.136144126627198,0.182032997660945,0.0994050868425943,0.930773422029834
"YNL153C",-0.420760478313366,0.000240406754550182,-0.000193711465008978,0.999157354112591,-0.274120004991648,0.0174376241670237,-0.0328373505765274,0.830192848600871,-0.179362853219214,0.672557866745771,-0.326003326540932,0.0134549325231187,-0.293359687429413,0.198289058035192
"YNL154C",-0.442663328896616,2.13667767025492e-16,-0.239156038152584,3.43345478630478e-05,-0.284066558708699,1.51654574825761e-07,-0.345583757150478,2.53290854252897e-10,0.0618997107759859,0.787853034580414,-0.0966970594119309,0.163999277649798,0.00973065958596274,0.998144679239541
"YNL155W",0.856305089418775,1.33922043883708e-16,-0.85954584530186,1.82349085731972e-16,1.20598569288477,1.00102355188329e-32,-1.31707256955577,1.52188671998151e-38,-0.00928330998066694,0.996333918045923,-0.358963913446662,0.00306408478345626,0.0985628108072466,0.998144679239541
"YNL156C",0.58674767527418,7.23548572719779e-09,-0.418450900433545,7.46971689652492e-05,0.685038015077671,5.68897283545375e-12,-0.639416713136946,2.09686443603331e-10,0.0785672771165948,0.882045670294351,-0.0197230626868955,0.904725594408384,0.201242750016506,0.559137700159906
"YNL157W",0.0156931462637148,0.919828727534498,-0.00835010804770978,0.964253334065349,0.199610122114607,0.138981881158845,-0.0601587425041171,0.714919821541099,0.122165063381589,0.830843144537005,-0.0617519124693028,0.745776606785477,-0.00994327801289548,0.998144679239541
"YNL158W",-0.200621189810815,0.0439465572308008,0.240946711833346,0.0163166126906201,-0.10108216050331,0.319142156955655,0.180856379540398,0.065978598608021,0.0238445476000844,0.976480396523758,-0.0756944817074208,0.563673438226055,-0.0156041494144727,0.998144679239541
"YNL159C",0.0463113406078676,0.748926055193963,0.129659153453818,0.361714187899005,0.220578580221834,0.0757695693327043,0.014360123902453,0.928913879240558,0.11094786235196,0.845024620666152,-0.0633193772620064,0.720713144342656,0.0519796522893585,0.998144679239541
"YNL160W",2.46177418443841,8.80128444557288e-43,-0.248234995066234,0.264344333656043,2.54927611721849,6.89630779199411e-46,0.155758797359652,0.50614620991263,1.03894202882899,1.28958167103784e-05,0.95144009604892,3.67090207707537e-06,0.547446303623034,0.109251248054519
"YNL161W",-0.0930331175459628,0.163220854110017,0.243357024901302,9.74125820977758e-05,-0.0687557451015301,0.304516779566716,0.308800841041844,2.14172924091468e-07,0.116535023930827,0.573131557240814,0.092257651486394,0.23206542520607,0.0268138353458518,0.998144679239541
"YNL162W",-1.05125507762428,2.81963539935792e-11,0.397333832090172,0.0243933463511148,-1.66770634087864,3.60003185081998e-27,0.707558041567683,1.69727064942502e-05,-0.271374240409722,0.661181473782701,0.345077022844638,0.0793101923740919,0.0348528133671267,0.998144679239541
"YNL162W-A",0.435073889259395,0.16514979059666,0.618479759468849,0.0455002159029106,0.140876139920114,0.674229824971829,0.467598094217785,0.132753791799654,-0.370151233961865,0.738642525737833,-0.0759534846225838,0.864465967655283,0.0749281806284809,NA
"YNL163C",0.0977396516732182,0.160397982814057,0.0899361118740548,0.224884106832929,-0.102197645158166,0.133158985866097,0.239455201739489,0.000223622176045471,-0.0726608431284839,0.785625460081868,0.127276453702901,0.102892771423999,-0.0222426361625337,0.998144679239541
"YNL164C",0.141839486986737,0.169569890696028,0.16333585361781,0.116446654503244,0.340808139176167,0.000180698013480393,-0.0328234839814816,0.780811007630495,-0.0576648537012966,0.919618754072084,-0.256633505890726,0.0160914382594843,-0.0604741682914352,0.998144679239541
"YNL165W",0.146163996274392,0.0683602325880352,0.0539500374580233,0.559442570069998,0.0511999331442851,0.546081291494411,0.0316262368214694,0.737679995874103,-0.00985675367889175,0.992608784145551,0.0851073094512152,0.381655430897171,0.107431110087769,0.834432910752576
