"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YAL028W",0.626530334519136,0.000400687094386421,-0.0573220017374757,0.802756673171562,0.214775465694199,0.26162219479702,0.377296862245256,0.0397361171682735,0.00382302557890814,0.998081082643252,0.415577894403845,0.0414206390408364,-0.0190409695788872,0.998144679236324
"YAL029C",0.212603628086943,0.000954095759677416,-0.218025445014373,0.0010330068238577,-0.030504583274728,0.68720321543616,-0.015951653360676,0.854180813760969,-0.0411405025201932,0.907856856844539,0.201967708841478,0.00565138758442779,-0.000106082812218947,0.999525998991411
"YAL030W",0.280965143759093,0.000212729561288856,-0.10228135838121,0.234200919397237,0.566798393570427,1.22680034316846e-15,-0.388788853769298,5.02159394484705e-08,0.108762342902738,0.707856753805704,-0.177070906908596,0.0402147013164166,0.109436588479492,0.834627216238528
"YAL031C",0.165483072236983,0.0180758617918794,-0.0684028392154695,0.392636705439108,-0.0252461886878468,0.755339349648886,0.104291358449728,0.154236242013454,0.105910963719294,0.684833905998182,0.296640224644123,5.65522952399884e-05,0.123946026978926,0.578417554520212
"YAL031W-A",0.215697483789393,0.318602765931799,-0.434756164354928,0.0379845525972303,-0.175467254301659,0.421867238579647,0.0894879479848489,0.718447870848742,0.0807689440311505,0.956923585399006,0.471933682122202,0.0368506389311541,-0.052310430217575,NA
"YAL032C",0.175454154981035,0.143264335723305,-0.0828851265662784,0.54721709958014,0.249418288298463,0.0265923360775402,-0.169771806513581,0.161166735998044,-0.0513714804220407,0.946114285348761,-0.125335613739469,0.385128255689147,-0.038448933792166,0.998144679236324
"YAL033W",-0.719931989312226,9.2371001284562e-12,0.237088853282533,0.0479799170946264,-0.608585594731106,3.6157015528685e-09,0.352830790864271,0.00126250396553421,0.0260379262943172,0.976995384528681,-0.0853084682868035,0.580402534908036,-0.201050405868541,0.586711560658394
"YAL034C",0.442653955022293,0.00228806378128711,0.218191139112109,0.173717756538947,0.29131275947366,0.0501559744402315,0.381549804842066,0.00941136149756669,0.170056608235861,0.776758703482726,0.321397803784495,0.0566195360744829,0.158039138054538,0.944639819606141
"YAL034C-B",-0.193900641103547,0.640778558316296,0.340679184344239,0.40996284923009,-0.204606695265957,0.56838460527741,-0.307499706757265,0.408167965238927,-0.614782117094331,0.588565559850033,-0.60407606293192,0.143476884395457,0.0441028281695835,NA
"YAL034W-A",-0.645677216979772,3.90187657619522e-05,0.387127393310014,0.0223418997057409,-0.321975557873465,0.0331814697239412,-0.00853118395199625,0.966270719063092,-0.174570248138537,0.77671193541762,-0.498271907244843,0.00526393697177092,-0.102613329982833,NA
"YAL035W",-0.497118642176341,1.59611939781562e-06,-0.175371046815454,0.142255459486027,-0.714586237174016,1.70833547046949e-12,-0.0144529544022002,0.920285049393946,-0.0843418510305496,0.869033834200755,0.133125743967126,0.32942420271473,-0.0277923484461284,0.998144679236324
"YAL036C",-0.195785306655148,0.247250934908253,0.084204702979789,0.67112389042483,-0.481215175231988,0.00182925258443233,0.395466580564687,0.0148645401946219,-0.0602374656841006,0.960640120423789,0.225192402892739,0.246163465016954,-0.0860694746921586,0.998144679236324
"YAL037C-A",-1.92351087490008,0.0626912892168901,1.71115818103958,0.11775984029126,0.722983643312362,0.466560267389608,-0.290623590976506,0.787919512850066,1.10080450180581,0.742751110249956,-1.54569001640663,0.208098078150238,0.456091755609451,NA
"YAL037C-B",0.116284394760305,0.815117011302894,-0.122096097994255,0.82499507766889,-0.600489346009143,0.172049828914784,0.10417284969318,0.853114192016803,-0.441564927900988,0.800643070449775,0.27520881286846,0.643399262507239,0.0489398651810248,0.998144679236324
"YAL037W",0.172580206038014,0.275105368889915,0.769510592098361,5.47000028029691e-09,0.434177119225083,0.001728587840554,0.542134548741602,2.13617098166386e-05,0.139962155756601,0.828790349102949,-0.121634757430468,0.514824920756148,0.105741285926291,0.998144679236324
"YAL038W",-0.433029406389447,0.00348464304676609,-0.520476153982167,0.000596069842718933,-0.642715215729202,7.88147582802277e-06,-0.161963866458447,0.345041944285144,0.03272074663519,0.979525382799424,0.242406555974945,0.181105288442804,-0.116105731548774,0.998144679236324
"YAL039C",0.693500885029033,0.000212915387240904,-0.0179356936215081,0.948577314730218,0.846184110504877,4.27131306829574e-06,-0.0280600866853923,0.913383431894012,0.222306439995235,0.771901118515558,0.0696232145193907,0.806680479785353,0.0797476075832749,0.998144679236324
"YAL040C",0.633708486283045,0.0033377949094932,-0.583483910441774,0.0101714011548421,-0.181498149256616,0.453035021183935,0.201711764189386,0.430751122950958,0.0518963496806547,0.976995384528681,0.867102985220316,0.000249379133184719,0.0819073105891569,0.998144679236324
"YAL041W",0.0497242434422426,0.551619262318811,-0.113906688081169,0.163952443076555,-0.0774917388393198,0.327154919064616,0.028350447945387,0.763881796487409,0.0284734329411483,0.960640120423789,0.155689415222711,0.0702789311797078,0.0134322791961542,0.998144679236324
"YAL042C-A",-0.64607237899152,1.64263431700528e-08,0.148896071178298,0.281356437119158,-0.222287577397954,0.0624455856152954,0.00846464340410336,0.957360987046892,0.156023294854642,0.715581915103975,-0.267761506738923,0.0548216511256748,-0.127330078964729,0.956493639270566
"YAL042W",-0.427675124537021,3.00863036691999e-07,-0.0168515053907788,0.886395511760502,-0.390599341129744,2.83946835498239e-06,0.0426324296905458,0.699293397862935,0.030119348282086,0.969652267295325,-0.00695643512519113,0.961587025827773,-0.0664403702065157,0.998144679236324
"YAL043C",0.091159431854431,0.299888336194305,-0.213111979508094,0.0117130742260783,0.0742424504124216,0.400220604197794,-0.0845414643278675,0.359032250968748,0.0512236665181089,0.906824310402455,0.0681406479601182,0.530176539004738,-0.0604298672201084,0.998144679236324
"YAL044C",0.637702033686989,5.4722065646125e-08,-0.961870164714019,1.54001122561412e-16,0.891072893013768,8.51731648672224e-15,-1.36368590691962,7.62417029688577e-33,0.154021373268634,0.738256485185915,-0.099349486058145,0.549805755691433,0.302466256147458,0.226405339955156
"YAL044W-A",-0.0783503336414895,0.386278447820629,0.0591201627535941,0.549419962867444,-0.0053434142906043,0.956619228154137,-0.0366752480468803,0.714981668260151,0.128130434959068,0.669807838488322,0.0551235156081827,0.627195047985174,0.150918926408657,0.550218207961232
"YAL045C",-0.390437250407524,0.10414693826879,0.275168913684714,0.29126701123253,0.255105022894915,0.270878899291163,-0.112143735233761,0.671000158699265,0.154633006097748,0.892554944061796,-0.490909267204691,0.0602896581030318,-0.103596618286217,NA
"YAL046C",-0.0879180002228986,0.52065443476581,0.242706116445392,0.0582193859973064,-0.124310617901332,0.331413576055254,0.151467304912066,0.248450404447893,-0.0102543803468546,0.99632289440985,0.0261382373315792,0.888712192328375,0.117377048864904,0.973826736459067
"YAL047C",0.0683521921037017,0.523837600367793,0.231614132818936,0.0161630666611969,0.07698184086072,0.44111573488158,0.0750168217787605,0.473345201381507,-0.155537225865561,0.648168412423896,-0.16416687462258,0.13643498140123,-0.00756956358240415,0.998144679236324
"YAL047W-A",0.881388830732961,0.248265171380417,0.216862231533267,0.794009681629789,0.315493793976219,0.686573698421217,0.934515760555955,0.163399851366711,-0.308781857392869,0.953930331335501,0.257113179363873,0.790363436107008,-0.460540349658815,NA
"YAL048C",0.373617375146905,4.58976715873618e-06,-0.121463986745222,0.19182428579346,0.294591419740252,0.00028522799513232,-0.103268767471564,0.26303672686437,0.0392773866970468,0.942872335438418,0.1183033421037,0.247652250662665,0.100108122830042,0.92989337522772
"YAL049C",0.345768616700112,3.83459196255029e-08,-0.42488712704008,1.25196113537241e-11,0.257529088298806,4.72112767843283e-05,-0.328028542887545,1.76384679333134e-07,0.132672608803486,0.51562874645007,0.220912137204792,0.00212325601924496,0.124053553052256,0.55913769979555
"YAL051W",0.424323014413529,8.58332007138431e-08,-0.0325749112737801,0.7558692554878,0.158906872589732,0.0579874089097101,0.23485854360366,0.00442748720921181,0.0112483540473124,0.991512294038612,0.276664495871109,0.00229925166129115,0.00923104099366876,0.998144679236324
"YAL053W",1.2594708691216,1.13703073896942e-13,-0.254574991851609,0.2092935334569,1.06049061819152,4.86308489727245e-10,-0.268630369297076,0.17510774883086,0.0193331861687486,0.99632289440985,0.218313437098829,0.339499503633385,0.232368814544295,0.911861546819664
"YAL054C",0.663518583204954,7.50959772205803e-12,-0.01167755876384,0.934429411916334,0.581978967525973,1.32415699067462e-09,0.0880302078236399,0.446006758581342,0.10317798317213,0.81893646676353,0.18471759885111,0.119955472364001,0.0850098322636304,0.998144679236324
"YAL055W",-0.19525463862737,0.255432065902425,0.395733316203526,0.0147832764445895,0.381869293638736,0.0116373115796422,0.131672226573193,0.440325672905866,0.148045654359405,0.828790349102949,-0.429078277906701,0.0139481001767649,-0.165017188276368,0.941089372529243
"YAL056C-A",0.0207901906705838,0.938584864039589,0.164992568528724,0.532849458368275,-0.248242943928653,0.270878899291163,0.139830130208237,0.584743544423022,-0.348364545179795,0.668293385806852,-0.079331410580559,0.807292723107584,-0.0541689722600727,NA
"YAL056W",-0.0790196393268934,0.375381391211815,-0.0885491660550674,0.348424410265916,-0.0496830795601962,0.584462999868945,-0.124575398694375,0.153946874505812,-0.0198995431590293,0.976478897986954,-0.0492361029257265,0.67125588338139,-0.0132098702864193,0.998144679236324
"YAL058W",0.139199305203729,0.291736581734799,0.119056410335717,0.406847551792719,0.079639944574012,0.560794375639555,0.182971572489148,0.165782022178335,-0.0248023125842999,0.981527487175717,0.0347570480454169,0.850276592879361,-0.0291581141080144,0.998144679236324
"YAL059C-A",-2.94736138752578,0.080980480215885,2.07098268430848,0.271500251095431,0.210138997097445,0.904709352811639,0.851538024272544,0.616895557229514,0.975262824906566,0.892554944061796,-2.18223755971666,0.286098878655302,-0.962792899680718,NA
"YAL059W",-0.579170289540124,0.000211041760428404,0.292625920705199,0.0934145330900941,-0.495652323150608,0.00145009772496787,0.197693377765548,0.268962463198247,-0.215686460577248,0.708939799383312,-0.299204426966764,0.117285163042396,-0.204271884027113,0.911861546819664
"YAL060W",1.57710752902743,3.37138362236048e-32,-1.07543111161061,3.64045238145958e-15,1.37234748770639,1.08666914912646e-24,-1.08313418119131,1.82965475252473e-15,0.200830650332464,0.708101814286893,0.405590691653501,0.0121379452376482,0.413293761234201,0.0977455781996863
"YAL061W",0.266650284801139,0.383475236692617,-0.3576405484674,0.259829016519513,0.0283048459501778,0.934166600151131,-0.205721022589115,0.542786677711615,0.471612514438653,0.643378487747514,0.709957953289615,0.0250701061168977,0.558038427411329,0.49219382188528
"YAL062W",0.646328891259173,1.56010639613899e-07,0.365061586475899,0.00467069192766701,0.476084586389377,0.000133015893119162,0.655282435652299,4.50340106568322e-08,0.14639876031659,0.782346600120414,0.316643065186386,0.0279596721061235,0.0264222160099865,0.998144679236324
"YAL063C",0.287852094957437,0.00134083836622163,0.315600824239997,0.000406676475884763,0.511467058373466,1.13554874316555e-09,0.18434261255044,0.0413170826566749,0.042755876280807,0.940380811233444,-0.180859087135222,0.082973400212916,-0.0496008754456644,0.998144679236324
"YAL063C-A",1.04162890297341,0.00774826311326843,0.813785099068576,0.0141875673851181,0.913960239087976,0.0140332161797606,0.922061958189842,0.00249173591648812,-0.0564154145508774,0.992205648343813,0.0712532493345528,0.890558378633794,-0.0370236097867132,NA
"YAL064C-A",0.796248169644471,0.0306995186862063,-0.0216449301511181,0.964401886422045,0.8002000864195,0.0286170206747779,-0.141353109776272,0.749659398208381,0.263480876731816,0.890934447125265,0.259528959956787,0.584845919192259,0.379237139581941,NA
"YAL064W",0.549422679187921,0.142611559175097,0.714113242133398,0.0314808149082224,0.690634567289344,0.0360489569504928,0.511754753459336,0.0973497085197408,-0.198224205569027,0.925674449149006,-0.33943609367045,0.413708491622234,-0.137077604996388,NA
"YAL064W-B",1.12126937183552,8.7506395961975e-05,-0.633135895498664,0.0247809507034521,0.314532503258494,0.299313540861507,0.229414923700142,0.455205743985223,-0.258867599725673,0.85698138622961,0.547869268851358,0.0783893126785249,-0.314681550347448,NA
"YAL065C",0.800576904918675,0.000392933038441806,-0.45051294327092,0.0470946956440777,0.156154814441971,0.521480194256719,-0.230137295773921,0.334826661969318,-0.313426117100683,0.719176776368651,0.33099597337602,0.193872370014986,0.110620325879022,NA
"YAL066W",-0.92746726751284,0.609970645042064,1.86174494446127,0.267239289247338,2.7429317933213,0.0686427941422164,0.0526218255104421,0.968943093983928,1.07703375363863,0.900896469632064,-2.5933653071955,0.130147826938138,-0.784242188244677,NA
"YAL067C",1.77337869770117,1.00924692845027e-11,-0.297230026014813,0.328039226193458,1.56121926520015,1.47192562924486e-09,-0.0145108965305115,0.966990640909605,-0.00136162382618077,0.999663464061523,0.210797808674841,0.551454862671688,-0.07192132080946,NA
"YAL067W-A",-0.398959375291869,0.656839515048089,0.923279685880632,0.268484250584665,0.475971358941271,0.586549141951431,0.56550412175076,0.478411260834133,0.616013206985602,0.869554115479378,-0.258917527247538,0.821093694121377,0.0988580368823339,NA
"YAL068W-A",0.812755838308387,0.826883229213199,1.487158065026,0.699687658092859,0.397904079455163,0.918490106190462,1.14790034858086,0.774745374356673,0,1,0.529800382811312,0.915205942098488,0.869058099256449,NA
"YAR002C-A",-0.487995738114313,1.69312129759097e-08,0.208519399258267,0.0302321631857809,-0.530037001246608,5.30845006253704e-10,0.240862024868332,0.0094323151531553,-0.0550880515201498,0.912943041764895,-0.0130467883878544,0.929293672779334,-0.0453894139979193,0.998144679236324
"YAR002W",-0.265268607109785,9.08166529416743e-05,-0.208568031133871,0.00371187076971109,-0.178384053217271,0.00872562872280868,-0.234450053234442,0.000631477016116888,0.0252237117525817,0.964755993333097,-0.0616608421399325,0.504977745825952,-0.0357788200393618,0.998144679236324
"YAR003W",-0.283003036137248,0.00118023647130477,0.384907855899886,8.80542109280602e-06,-0.258046005383206,0.00225107109576518,0.203007196686284,0.0216063628431707,-0.0906623649101175,0.803417097705705,-0.11561939566416,0.29255557339857,0.0662812635494426,0.998144679236324
"YAR007C",-0.237967608722408,0.000959179191705506,-0.238049874147048,0.0014992014654857,0.0841364603770776,0.272702049239069,-0.72342855832564,6.63036226181917e-27,-0.0409367232208916,0.920582195066869,-0.363040792320377,2.14943154151965e-06,0.122337891858216,0.716202706319289
"YAR008W",-1.12171923957415,1.84607966463559e-18,0.738199416713325,3.12313171271812e-08,-0.748120381888911,1.51662837812761e-09,0.286436493667572,0.0373738202482848,-0.035305599496226,0.975422045617045,-0.408904457181465,0.00835556973398527,0.0428584658642876,0.998144679236324
"YAR014C",-0.21736704212685,0.00134057108431711,0.0299777127657069,0.732461959298571,-0.194067982206601,0.00384835787620371,-0.033704220496684,0.695514233327033,0.0367064817192038,0.925913647340865,0.0134074217989549,0.900583033129398,0.0770893550613458,0.941089372529243
"YAR015W",0.0697305195681994,0.751710463629789,-0.751847934463989,5.78648837250723e-05,-0.238787341816884,0.227457383593427,-0.735717090284048,7.11223806165761e-05,-0.0547317942928157,0.975422045617045,0.253786067092268,0.274795742501738,0.237655222912327,0.917366547989212
"YAR018C",-0.507385287606978,3.69080255546302e-05,0.497883107741146,7.74299983477193e-05,-0.261723178467249,0.0360638723069176,0.417982922739399,0.000661626301196444,-0.0872133489789612,0.888427211448671,-0.33287545811869,0.0199830328015163,-0.252975273116943,0.449029999216367
"YAR019C",0.368548126881002,0.00198965210463544,-0.0247161335028981,0.87826271093856,0.0267902843783118,0.854125128629963,0.374217523090727,0.00184688960446332,0.0747525824339395,0.910864978637602,0.41651042493663,0.001679634365491,0.0175767683430046,0.998144679236324
"YAR019W-A",-0.21986449395868,0.681064086680981,0.626604088507332,0.205622319048562,0.326434157728848,0.528894851809799,0.641681924445716,0.161736983242165,0.524760884356586,0.782169223800475,-0.0215377673309425,0.975301447280157,-0.0366156032693267,NA
"YAR020C",0.444250696079189,0.406438551035277,0.120489922161652,0.838061346721637,0.558221627792785,0.255587576414921,-0.0161428115136273,0.975777972830189,-0.0508165367698066,0.99632289440985,-0.164787468483403,0.804784015267619,-0.0281547348081237,NA
"YAR023C",0.527708140510966,0.00386345296693801,-0.00321811610998256,0.990843989506003,0.453250971814466,0.012207125258551,0.106461263489877,0.619596664624472,0.113098431130635,0.916418622078154,0.187555599827135,0.414892622568678,0.0778762202272754,NA
"YAR027W",0.423211039856104,0.130206499283939,0.122120237449287,0.719662711359378,0.52792799628068,0.051473507129657,0.0457650588377498,0.900092912101074,0.104250105359177,0.960640120423789,-0.00046685106539863,0.999220990350233,0.0758883275461384,0.998144679236324
"YAR028W",0.0542902078066487,0.788690355409446,0.250273790428693,0.18477812593121,-0.199075207017784,0.271770921315139,0.310613011089487,0.0852764538409775,0.0995649183182497,0.919509745739994,0.352930333142683,0.0766008398004972,0.292591112481888,0.679112005318332
"YAR029W",0.254216936017994,0.204061076427614,0.388951103163278,0.03490973756219,0.0906397328311643,0.666070040624601,0.450365880888666,0.00933185724693522,-0.00118103214546946,0.999499406935688,0.16239617104136,0.500210147986004,0.100981393315972,NA
"YAR030C",0.189369392743962,0.441083517689972,0.490071249305997,0.0209763243115822,0.321981760104856,0.130446356399621,0.168659825233675,0.447074403085772,-0.0578243433600889,0.976172131812454,-0.190436710720983,0.487242352520022,0.130974713351339,NA
"YAR031W",-0.0596694736689599,0.555293931005899,0.212166032087207,0.0203158566539217,-0.0126371438478405,0.905921992768461,0.199286371177508,0.0217891863349723,0.0707656417522581,0.864178675837008,0.0237333119311387,0.85922804114789,0.0366129728408367,0.998144679236324
"YAR033W",-0.0390669342576154,0.776098233232751,-0.182604855709317,0.152456923832758,-0.341952557638814,0.00233052044051853,0.040584764784238,0.78322285428299,0.00525579399539804,0.996369902468643,0.308141417376596,0.0185761561116516,0.0849517968830415,0.998144679236324
"YAR035C-A",0.829010909245166,0.475704110328027,0.165777944981516,0.892012532779034,1.9131400054384,0.0834155706732216,-0.0173618226506229,0.985980894555754,0.638225065048931,0.927208722961489,-0.445904031144299,0.729640748446207,-0.26276426351216,NA
"YAR035W",0.790450201193619,1.11424454234839e-06,-0.195659394163042,0.297515147603175,0.345960668920932,0.0415245490720645,0.274577957036654,0.116639087520712,-0.00694782734258103,0.996369902468643,0.437541704930106,0.0185387420754427,-0.0326956462695903,0.998144679236324
"YAR042W",0.422327584696943,7.73895007748906e-08,0.0193900296146611,0.858988091129153,0.253944026830363,0.00163255345244195,0.271554130772615,0.000930619637938734,0.0886306131613527,0.791678660104875,0.257014171027932,0.00497002403857066,0.00485006986997872,0.998144679236324
"YAR047C",0.880925128505302,0.000626925075332799,0.344624527682831,0.180163315279029,0.396295660142309,0.110047731513128,0.441803182744387,0.057485517324139,-0.467037001760434,0.629325804966682,0.0175924666025582,0.964197844346905,-0.079586188458998,NA
"YAR050W",0.733487750824269,4.64685112144212e-06,-0.0104380056925619,0.964401886422045,0.297509825961668,0.0808223349907835,0.587013522272999,0.000320380271877397,0.0534625767894179,0.97416601260838,0.489440501652019,0.00815248769259802,-0.108011026313542,0.998144679236324
"YAR053W",0.660426051562523,0.00355884943290254,0.787565170886549,0.000118266390163335,0.899172684532456,1.43712474620744e-05,0.637193283788921,0.000925477663195661,-0.0811873547971516,0.969963934779118,-0.319933987767084,0.20775091057637,-0.169562100669457,NA
"YAR060C",0.325645250559062,0.124813235441723,-0.00254038934059058,0.992356388782103,0.227520226549507,0.27266193860825,0.153281999059588,0.469999885158246,0.0165766196077434,0.99632289440985,0.114701643617298,0.675107572348318,-0.0411207447828802,NA
"YAR061W",0.298097220948137,0.119979953846435,-0.0551057726507369,0.816291822854754,0.0604097264592078,0.780065622988597,0.235219491277163,0.240157534357877,0.0179200151508535,0.99632289440985,0.255607509639783,0.254478489251896,-0.0347177542881173,0.998144679236324
"YAR064W",0.386582021864696,0.474029430322141,-0.0316754962045105,0.963824794483315,-0.11568613713579,0.841952595180098,0.69381239064566,0.183178376636193,-0.0401776388101529,0.99632289440985,0.462090520190333,0.465632200203112,-0.263397366659838,NA
"YAR066W",0.263247330628314,0.458609141525612,0.296488914690723,0.426800593105345,-0.192393772465544,0.593503380720065,0.69580619562463,0.0336129694185392,0.0179923239858148,0.996369902468643,0.473633427079673,0.223131023640479,0.0743161461457657,NA
"YAR068W",-0.860131966550695,0.00687920130439629,0.991620598236336,0.00215468592014808,-0.0929749265236902,0.801740901390273,0.669388219744097,0.0338311509154831,0.228585309789433,0.878360078157657,-0.538571730237573,0.161188355033852,-0.216339351745333,NA
"YAR069C",1.07626889157333,0.0731622498429461,1.09269108628774,0.0191821216909273,1.31024980770972,0.00891386482994308,0.880706224195598,0.027698518893254,-0.318397612650488,0.929766434596597,-0.552378528786879,0.343237009770083,-0.340393666694736,NA
"YAR070C",-0.491015800792676,0.791517359845758,1.36001002114983,0.45281679998026,-0.306997272659187,0.868003307788518,-0.483250886128216,0.813090683526947,0.150735247465824,0.99632289440985,-0.0332832806676657,0.987016804335414,1.80997762661038,NA
"YAR071W",-0.499507938957342,0.021238293044098,-0.793925281351681,0.000325154973856641,-0.308606342309301,0.171170462670555,-0.460058829246921,0.0447387085893099,0.584419684584622,0.223085187322613,0.39351808793658,0.128385391651473,0.05965163583182,0.998144679236324
"YAR073W",-1.26395702993853,0.245536823542053,0.384953246560085,0.773915847772572,1.00318422099771,0.355193672410909,-0.691071036895415,0.544341359384446,1.35552700716398,0.708939799383312,-0.911614243772267,0.498710184556533,0.164410039683234,NA
"YAR075W",-1.96794702731562,0.341863113148395,-0.479154100977458,0.866717536888576,0.852520211640447,0.691458197839511,-1.89084577573959,0.407082485804301,1.57143765754261,0.85228493148834,-1.24902958141345,0.644383548207353,0.162662093348678,NA
"YBL001C",0.533645787393724,1.48259075772974e-07,-0.373505588309089,0.000467163778433111,0.427798070276896,2.78346222955336e-05,-0.481972618448021,2.73862358440166e-06,0.0312604835629741,0.975422045617045,0.137108200679803,0.298394165454889,0.245575230818735,0.283796445133852
"YBL002W",-1.88432819083879,5.35466440389683e-84,1.43518943486502,2.62519551571364e-48,-1.81541426116885,4.95961868930385e-79,1.30445644311506,1.20322291542775e-40,-0.109271596795008,0.803417097705705,-0.178185526464949,0.167143891531805,-0.0474525347149929,0.998144679236324
"YBL003C",-1.89310351191408,3.36011035678147e-36,1.25215596535859,6.85348949312625e-16,-2.05377029303728,3.83069517084538e-43,1.15577179674307,7.14753270481861e-14,-0.239152985503938,0.692754031847919,-0.0784862043807373,0.745019267257034,0.0178979642347803,0.998144679236324
"YBL004W",-0.644960686177685,1.1072905735673e-14,0.286858884697647,0.0015979760377316,-0.754254756507617,6.91697250179604e-20,0.344125134638662,9.34457295780173e-05,-0.117732005726871,0.717916133675934,-0.00843793539693956,0.955173829312197,-0.0657041853379546,0.998144679236324
"YBL005W",-0.0252068104693802,0.879167064073687,0.280671992581664,0.0627600811505581,-0.287002953790437,0.0432505465207994,0.501466183685407,0.000320430724299768,-0.00784445842413161,0.996369902468643,0.253951684896925,0.13034433236854,0.0331574937931818,0.998144679236324
"YBL006C",-0.241443046272664,0.00236599502898312,-0.282277132278869,0.000551512119979713,-0.0674476559728261,0.43516941478531,-0.443802544742853,3.97027861071082e-09,-0.0190273485324975,0.976995384528681,-0.193022738832335,0.0340777802131408,-0.0314973263683519,0.998144679236324
"YBL007C",0.198129169713513,0.0185004159528803,-0.376723333683527,4.92951865395579e-06,0.0687045984336181,0.457629534368666,-0.282192287927596,0.000738751597199429,-0.0051578728561942,0.996369902468643,0.1242666984237,0.22324251422146,0.0297356526677694,0.998144679236324
"YBL008W",0.0021714533842012,0.982757144029905,0.224581960770571,0.0109668324476809,0.136153387176428,0.118841009306128,0.134550143119782,0.137718964983644,0.0513343146895137,0.914769825398465,-0.0826476191027131,0.459204034891816,0.0073841985480759,0.998144679236324
"YBL008W-A",-0.817574755461677,0.421622014731012,1.31569628092578,0.175534750334479,0.241049390306969,0.816611385926757,1.21808024552944,0.133788258457188,0.522580305635462,0.914769825398465,-0.536043840133184,0.68408579631763,-0.438427804736839,NA
"YBL009W",-0.695541260783184,0.00113033045129742,0.385339056838953,0.105150070880317,-1.03756550068035,5.13970161112547e-07,0.636002658693515,0.00390639593806062,-0.211350122924432,0.820042226177229,0.130674116972731,0.677060531789638,-0.119989484881831,0.998144679236324
"YBL010C",-0.507371668816109,2.70317870389393e-06,0.351644216955297,0.00200422790784582,-0.280742415380816,0.00829584583931679,0.225293266227391,0.0419799525993081,0.008719317818766,0.99632289440985,-0.217909935616528,0.10002237451356,-0.091558984888622,0.998144679236324
"YBL011W",-0.0478924829533974,0.557438124102249,-0.15634024285616,0.0426176000889938,-0.0763042619683792,0.324113374609805,-0.194762223807614,0.00809367789599174,0.0171063022493135,0.976995384528681,0.0455180812642953,0.658395312389974,0.0839400622157491,0.93568820397365
"YBL012C",-0.248600982253125,0.07429291463812,-0.115561219215858,0.474241555200257,0.0976349512436143,0.506263224770835,-0.348380162390335,0.00906594818647648,0.168019913166011,0.736697026964738,-0.178216020330728,0.282446526062151,0.0546029228437492,0.998144679236324
"YBL013W",0.32476299541653,0.0549848720567092,-0.093531168606253,0.643626207603718,0.164635260963793,0.351928628824866,0.1772693950234,0.331277053372636,0.0697987927346741,0.953930331335501,0.229926527187412,0.251130465925729,-0.0408740364422415,0.998144679236324
"YBL014C",0.0844369170993396,0.328090899665832,0.152354472478693,0.072676949765752,0.153623278474759,0.0536187437398566,0.128293148932509,0.127607679524691,-0.0168901274705438,0.980605303179429,-0.0860764888459633,0.395222652504182,-0.0620151652997793,0.998144679236324
"YBL015W",0.259621424974644,0.0405800283185565,-0.108196362913481,0.465409045379241,0.222552138255002,0.0799550645840812,-0.00379652397880177,0.980068343246461,0.230632858599512,0.571965812815863,0.267702145319154,0.0629602825735924,0.163302306384475,0.892971740716191
"YBL016W",-0.170864125924652,0.074561716320898,-0.580619194903039,1.08604283252657e-10,-0.542445101502672,4.92062044328746e-10,-0.280864035731657,0.00295417867020716,0.0667248729719591,0.882441168707721,0.43830584854998,9.14762296045415e-06,0.138550689378597,0.83099097901862
"YBL017C",-0.037566924613393,0.581091140646895,-0.257073825240121,1.64974154993279e-05,-0.353620639403347,4.07700584565409e-10,0.0148243327738822,0.853114192016803,-0.0208825566718442,0.96930214970205,0.29517115811811,3.13054274139354e-06,0.023273000104106,0.998144679236324
"YBL018C",-0.871493582353056,6.14478128452313e-09,0.711873383645328,4.3701989372966e-06,-0.868873169281797,1.04219806333893e-09,0.462633685898024,0.00242410121075546,-0.329526458506661,0.419653947417961,-0.332146871577921,0.0729114031481708,-0.0829071738306172,0.998144679236324
"YBL019W",0.393304290567172,6.112066966657e-05,0.0134949138967302,0.920834258408527,0.617259860327132,2.88420875463209e-11,-0.0130790142190332,0.916650009835012,0.128793553925978,0.736697026964738,-0.0951620158339824,0.455578361942421,-0.068588087718219,0.998144679236324
"YBL020W",-0.367716800313005,9.32100533362708e-07,0.474080779937251,2.36567694539011e-10,-0.610448938217681,2.2475518594985e-17,0.616522597588482,1.65643472391912e-17,-0.0840872179485674,0.785978714784082,0.158644919956109,0.0859262927419756,0.0162031023048773,0.998144679236324
"YBL021C",0.220822062859413,0.109092711542063,0.0373498807142504,0.825706161637629,0.383647018882492,0.00247472414848263,-0.15438067026193,0.278485168976178,0.0209592733954889,0.985438270979748,-0.14186568262759,0.392614536791304,0.0498648683485906,0.998144679236324
"YBL022C",0.608917188374239,3.08518192378505e-32,-0.684690500861024,3.60175605941856e-40,0.739773508406398,8.37944477149056e-48,-0.857549062002684,1.80123930522107e-63,0.0437991937831903,0.868560734329645,-0.087057126248969,0.19572311808653,0.0858014348926907,0.797469950334421
