"";"SRR9929263";"SRR9929264";"SRR9929273";"SRR9929282";"SRR9929267";"SRR9929276";"SRR9929278";"SRR9929285";"SRR9929268";"SRR9929269";"SRR9929275";"SRR9929286";"SRR9929270";"SRR9929277";"SRR9929283";"SRR9929284";"SRR9929266";"SRR9929272";"SRR9929279";"SRR9929281";"SRR9929265";"SRR9929271";"SRR9929274";"SRR9929280"
"Q0010";4,28309359283414;6,21483558523572;0;7,78763590087295;3,20830068448788;2,28849606958253;4,63398549405032;9,37544095971833;6,58748564493907;1,78722042502823;11,1134254284479;3,83621458248268;2,20176131017837;8,92110957151503;9,26593208941283;15,522230116533;9,17802543081623;3,99573881424775;7,65740869212894;10,617742269953;10,634780493011;5,8343524617586;10,9808764743093;5,13451873252554
"Q0017";0;0;2,49456900701589;4,20435773598777;0;5,28675062113774;2,32721787742491;2,61865409476811;3,14609793415412;2,58855263258572;0;1,84967815817471;0;0;2,63324980766564;0;1,69949899854699;0,813666076501813;0,864533537950278;3,10282436530378;2,74295310566325;1,76421698216853;0,977278851559457;2,63219138346807
"Q0032";0;3,13426968560807;0;0;0;0;0;1,3367275679181;0;0,889142726655349;1,70515258804201;0;2,17395445418369;0,996370426399015;0;0;0;0;0,845541917653952;0;0;0;0;0
"Q0045";5103,36978666474;5554,33667463748;6112,97983721981;6546,79402413025;5117,96591502584;6319,15879805686;4553,4858130594;5442,35882077093;5362,54975270077;4853,82124557937;5552,69827200933;5859,0943795824;4954,93101009899;5591,49171655549;5916,84395324532;5931,29137570428;5110,26905851688;4714,1265971832;7053,32737537011;6053,58366384107;5512,85752007077;5657,62562455202;5937,77646778451;4526,89101307697
"Q0050";6144,60247943159;6558,1512891188;7426,15077576234;7388,75143703117;6454,19297026968;7451,92888496229;5516,01947665717;6149,19108970528;6713,87190716249;6785,85692492592;7996,72606159598;6700,15962084585;3578,87770007419;6164,62652561957;6394,63678297001;5976,44256643324;6662,13206643637;6970,6907820281;9681,67139136927;7958,14428701401;5069,56932529903;5961,85166703161;5942,59260299119;4235,94983026262
"Q0055";5676,68567898399;5643,35112119982;6489,7093772106;6347,30216631486;5473,64781560595;7024,99908659053;5663,88907625329;5848,18513461634;6666,07655317411;6378,95269935694;7048,73441696402;6374,83414367693;4809,83248767709;6537,3562706243;6015,43714341857;6615,3339805725;6379,85497666313;7033,60253289721;8720,63213656303;7163,76948641169;4895,20680072204;5207,91340494679;5728,38376217321;4356,93218382751
"Q0060";210,091473980944;203,509779261888;209,252536782924;302,745129299781;218,642267148738;258,653241237015;142,456861087052;218,095637458752;232,485460455288;237,735331086136;252,287311350848;246,941550522254;159,506730928228;179,964636730327;286,674644074901;191,359603140212;226,550371012237;206,821273430314;322,88643350112;261,431850965965;197,84166746099;209,115445396824;179,925351051646;179,068529492963
"Q0065";1112,94650531247;1133,01001714351;1264,92205753347;1412,42611950481;1278,80376380581;1425,6471251902;970,260981950774;1208,05544962584;1104,8452327235;1277,54291235102;1354,97370754593;1400,85397299568;788,394285588946;1168,71808438254;1189,94204774232;1090,14700766655;1051,66288930746;1253,9422783814;1725,0852695075;1256,53306255011;988,030500686599;1030,7277921689;940,417733541028;844,824620216391
"Q0070";39,4384538720146;66,3855779458675;58,4537794942629;32,5396328046078;37,9709330270438;41,0577301399991;31,8454477911154;30,7685459294044;72,5597340145538;87,3773492448947;55,1736591712641;47,8389053999457;25,1609916072437;42,5160472515433;61,0675696643479;48,5244806870625;50,7881593637598;63,1053597511648;67,1633677350802;51,6222742833329;57,0102552517429;36,1848686510875;41,2460128493032;32,3922480854954
"Q0075";309,357647473547;358,187050678801;315,62041386765;274,611055881229;335,08552683731;251,316129240395;249,349860835383;230,16105588834;518,512174334693;628,817875973739;626,29996143227;361,869903882527;386,57482870728;416,308593323744;404,815457470021;412,633501925048;422,370315254879;354,298795616766;700,175308468769;589,934542067634;476,515138653299;422,598492773533;393,851716150025;315,557179906006
"Q0080";0;1,09214774044487;0;1,03449645009279;0;1,03643603053089;0;0;0;0;0,815544637295074;0;2,39748439641928;0;0,865591050183077;0;0;0,809319240645422;0;0;0,915608420203021;2,6432019222743;0;0
"Q0085";671,495056110318;758,786195171559;855,602419872528;1304,4608904224;802,925965374554;1316,37992657862;425,812884867161;1358,58321953815;401,361568926419;366,86880559088;541,060472362159;863,026126680252;361,800764114276;592,385635456022;952,70715135443;696,52896360564;360,088458087646;410,721407129245;585,387302578702;607,552862070995;581,71306579581;662,570923257221;554,93236740487;505,133799615597
"Q0105";1868,65889926576;1918,10104975752;1719,5874450933;2581,86999052292;1572,22517716444;1781,49032593513;899,086209518599;1470,54146880893;901,053788013729;827,480213178212;849,608151949355;1195,56887998534;1409,1983066628;1151,99135427743;1713,43894812577;1417,68209412937;1071,21731359976;756,518499355761;1472,87774323205;1007,08173394068;1487,59706077876;1414,78483572879;1575,79059122536;1091,5507156927
"Q0110";51,18827318535;78,7389833126371;46,7605013968419;72,8860193570118;65,4816827385987;87,7899683413399;21,1941504151301;49,5058445163001;72,5493004072515;56,5572062589238;82,3933458833772;60,2983709310875;31,9083764881411;34,6084411654487;77,5955135806869;31,4925280424455;64,9652391105685;60,5020571967508;103,415230836542;64,4169187488827;49,8579565573017;46,1012531768512;75,3913287299685;28,1388069713649
"Q0115";15,991951460721;18,3936361170142;15,197629043108;24,6782171023099;10,5536133527805;16,4075539057742;12,9644412422023;5,35145856657518;22,2612560500405;21,1939573677259;22,0761537049182;16,2677409399942;13,7027208402398;19,7754967881163;37,3952731799659;19,3968139110787;19,1525926256096;16,3739513949264;47,0444033216448;23,953100374631;28,1219240027449;18,1006119115885;25,141486350405;10,2305108286639
"Q0120";314,437979173427;344,173236704921;464,12361110707;681,099058140506;379,696929929911;615,89871912211;224,106947038167;524,400796568985;193,768149121303;139,446440176079;248,701641520391;392,275615017329;132,678718986257;235,320980102482;453,887778012874;393,063067228712;355,514025778583;313,906063022183;507,904736022556;349,375423990231;190,294886558953;323,18845992959;232,390495836729;207,990751319879
"Q0130";4114,18433336126;4205,20882170737;3438,44043340295;3735,37619729875;4037,58520631686;2924,43766331167;2762,98542635654;2840,60727191358;2641,90826902125;3089,25573287063;2952,70674216541;2550,08702806252;3013,99112915913;2667,62749480494;3174,71552291786;2766,46455294414;2641,60984385044;2220,57690861589;4530,44106410275;3273,65089613755;3427,10916034389;3507,2317232866;3329,85264486159;2683,93331332287
"Q0140";30,9292733889566;42,9592780648794;18,7039929000294;40,362316083329;30,6367689693555;19,8903533218859;24,7180167654117;14,7184672059846;24,7319933414395;18,5625231630014;26,3355817809049;7,65748116812981;38,7179123134734;47,4636459031859;42,0061655807043;32,6936587676869;11,6612577597329;22,0644580036221;21,0255733483551;17,2318871355578;56,3081862897671;23,0554450214087;31,1568547620129;28,1405548919117
"Q0142";0;0;0;0;1,09009526158659;0;0;1,32040708649016;0;0;3,36862077738245;0;0;0;0,889013391091538;0;0;1,61431095770892;2,57733091013988;0;0;0;0;0
"Q0144";1,07357162808042;0;3,52474699232904;2,21587297435854;1,07533896882995;1,1363696189963;2,31172715804175;2,67824082619819;1,6468068374761;4,46620869120359;3,42747707414367;3,82687844542898;8,74340077259634;2,9860239636665;5,5811069941122;3,57173881527391;0;6,36971367727576;4,25255401927706;3,80629872862275;3,30517293021101;0,840821708887454;1,99625618657206;6,01365243572917
"Q0160";494,436398422955;396,120962484238;438,303971240858;471,195703217389;421,957713864945;453,683419974374;284,731696412737;327,970654377249;440,053884119965;411,514487790656;448,519964054901;355,445047236213;263,952144135456;327,358958000774;478,678795793968;301,486729832448;506,907923783895;362,985215486997;551,333484389511;536,624038396356;299,621122892939;391,371947347292;344,023260385038;221,040239818542
"Q0182";27,8301430149538;70,3599128347137;25,7280818705279;64,5650704265907;39,527234359317;55,0213810963847;48,6975966686879;45,5488835069577;55,976919789136;54,5049169162789;82,0214565844407;43,1661832236396;68,4141022573378;26,751206935762;53,7151454719941;44,2206690189296;68,4461206864127;68,0317744834645;69,7449388882302;87,8860115104825;46,5342955556539;23,3068370189611;37,9526713499257;69,280360370246
"Q0250";3042,83890275774;2979,48926528512;2535,21720354179;3288,15226457528;2991,11669111293;2473,25369681614;2019,2827507293;2033,25922900527;6064,74473377096;6658,48155964341;5704,89779432398;4817,38224110824;4207,45089514166;2891,74899470129;4072,27561908948;3283,66076840247;6445,36943880405;4341,81643830389;7166,77627169542;5875,65523797483;3878,71091850498;3506,6601809802;4221,03972224294;2669,18047443754
"Q0255";65,0414795233894;76,662843471625;49,0993989844294;66,1721691480349;63,3418458578902;65,5962039499165;61,261527617013;44,1513668082626;161,594678601788;192,569375553759;159,654064115116;89,9586396187659;150,60091038095;74,1593162420167;64,7819402924213;70,2876910361778;149,90252205219;89,1871906223954;211,773932157388;190,1813920656;86,0033695750355;75,7122053522155;71,3885583872358;54,5667489472714
"Q0275";2428,4293346039;3009,67731259577;2531,77679122681;3285,72155398997;2725,72245310174;3090,95502623222;2352,86209418911;2390,47760580772;4725,02105309684;4519,8676372368;4752,23697482809;4831,02662400899;3598,34181347983;3623,48763016868;4107,97943404705;3633,61384051125;4900,80875811786;3853,12813324371;5428,60598826998;4991,24078345125;3606,8343821672;4266,50243392435;4078,93288992334;2969,15983211017
"Q0297";206,023010211634;325,131012865763;196,20158851029;293,662723994718;164,533872835978;197,690611114103;277,218363653903;215,50824716112;111,303691124068;98,1807071417148;145,093254562989;103,63821460287;227,666274694001;219,410892816299;231,983186074082;317,180982922918;108,606322588301;155,427521945636;250,8601319161;217,89965646597;238,575987908971;187,103707352749;209,688208398148;266,909305757968
"YAL001C";1909,30133054004;1861,91955951535;2030,77525385386;1828,85268296934;1879,51786393103;1921,5646241696;1957,22831301731;1788,31914845875;1770,50843507609;1632,81699582908;1711,05804115266;1884,27759321513;1975,50990375904;1704,49475392628;1668,4509529637;2055,29190876581;1748,74352303107;1893,76475350208;1806,09990731665;1754,87184591756;1639,95500212398;1711,49987724747;1997,23582469119;1770,87224509239
"YAL002W";2223,5167069869;2371,77746592909;2262,27272652462;2358,89384917196;2336,48256988222;2455,60329922031;2407,61949119116;2490,50027809115;3623,52585084825;3355,19496592478;3474,50023065049;3467,15409191105;3373,88350609908;3317,0212224406;3234,51288300782;3632,47468058782;3649,69135915965;3832,67716264108;3303,21379344137;3573,65002159554;2890,59536425802;2804,04200236773;3101,76454686559;2933,19364349326
"YAL003W";36658,6063997576;42788,0683901257;33163,1675471259;37340,9174068722;33246,3545406937;32001,0362404247;36246,9863599748;28390,2137599502;21264,4555648262;21163,0352483348;20410,3903255696;20101,2659512877;34346,9370379446;19999,0974591226;18487,9001841593;21445,6133200034;22187,3342728116;22581,5336232265;21063,0454015833;19236,0592662121;25344,2897548914;22388,3210507339;28342,1346645846;27454,7473525572
"YAL005C";43452,943238592;67006,5706932622;41852,986967997;52911,8244352004;41268,1772493999;41402,3774717597;47551,7480921673;42452,2957694541;106544,629939732;111148,615662194;103780,716069627;111442,157445993;486439,448224023;308316,699514953;284076,451014856;340952,093481821;114036,258205301;110633,33844232;92682,169750471;88843,3394893686;351798,365675202;309785,85402878;393598,724269259;355108,790780144
"YAL007C";3598,96217726299;4283,03519194475;3727,19835251612;3946,8703649451;3505,07916815139;3506,74378177432;3801,34509516326;3517,07869596296;2504,01663592397;2544,74151995639;2564,69004497827;2619,05698988058;2286,48736514933;2417,2337343966;2476,70929325727;2463,56101617497;2520,98978490554;2818,87239874362;2575,23635562404;2750,77142410212;2562,76798404122;2513,52886922487;2546,21538580792;2712,80735229947
"YAL008W";561,044499691347;452,332044589305;641,590403146748;639,614360338023;609,707378198901;592,6236245947;509,650686897722;685,573274196295;909,564195890261;970,162539485356;984,83953995107;1012,18188045028;1180,69017328803;1008,89402315383;1216,75012063396;1193,71247453401;917,583072945114;871,638449756332;912,91029274268;1058,45260098399;974,457962103433;1020,42013047977;1115,10246521214;994,640583773446
"YAL009W";599,968555697931;669,577547901389;674,429776320285;698,698365342125;569,886766980884;599,943063883175;639,305846425903;603,666041390844;739,263505804923;686,771314813846;729,070479267878;698,275301165265;782,394152397121;706,115765802337;670,559264222541;610,820893560578;766,855049631098;801,923381048388;777,704744924443;678,897141300593;697,894316107317;686,499387484443;748,606774112175;693,705707918042
"YAL010C";672,767735985252;608,103304543912;685,057875975044;620,271498744418;662,874125531801;690,107481187478;610,381199566583;745,206336237302;702,454055181063;741,901233583297;749,803350825981;693,801093920406;529,608076987427;811,79084480131;665,032777145595;678,762136790525;631,229937790523;706,331470046973;739,400654461703;819,762650344752;629,241460804358;672,275427735189;657,639229280389;711,047151068987
"YAL011W";539,351612742393;552,542996682889;561,155817651421;521,750852790921;506,289675163118;517,309808342619;557,870187563307;468,218285393491;647,264361984457;623,127458734787;595,033173376972;652,526294055457;555,797925155903;571,495391697902;658,999063865383;482,806983712721;615,289479371872;670,366935900096;619,596283311107;561,12205872593;642,384071614511;770,585733679838;609,628772659864;608,636244990092
"YAL012W";14875,0998423954;15392,3636228493;17796,8148161645;17535,9035428838;14972,5710091621;18260,2977388328;17706,4608897536;19748,2882699579;9952,1035744567;9909,28617979701;10540,4355621346;12392,8291243596;21196,5397253991;16121,8560464453;14720,3172984426;17353,3463202376;9968,83259559156;10867,0642395618;8487,19805384365;9292,8667991439;12561,4036950185;12575,5545610579;15525,7409405772;15694,0712565585
"YAL013W";443,662327933543;325,239171612594;524,882519653226;419,335898750284;375,006625760957;503,17372102244;435,55193471297;541,901643270317;352,021734838065;439,280385096777;416,254948372281;502,511677338275;487,493760361724;474,634576925261;463,850952158557;358,452013596951;424,794064600878;438,899671253435;482,705152681865;449,495965665877;365,970796487207;496,4849413887;411,088473806973;428,922439323538
"YAL014C";918,144801825431;1142,42007191167;1027,41807873934;1019,98902212496;1038,21983418105;1000,4686699526;1134,13828065553;1121,68643686089;996,383913867324;1216,84285974647;1233,63391499841;1132,22175251939;1125,71073003172;1467,62233152885;1355,98525499179;1051,27423864412;1046,12635140574;1070,87855844279;1119,48267127503;1055,26694555303;1448,44421444492;1284,01647990821;1234,20331544313;1287,6177119363
"YAL015C";585,520692858146;793,715316488784;674,51306524024;612,165248341113;707,806865421538;623,632746467832;707,416489375926;711,837534992124;961,251343837736;1082,80215118879;979,507870661786;924,638037217445;813,101263148357;996,735989990324;932,341614901042;796,76711792556;1064,50300459942;1059,11576823265;1070,60865426255;1117,81363393697;1040,88364640637;986,434867201603;1025,16791486574;917,550202403503
"YAL016C-A";412,011465214621;396,381808573353;456,006644888513;480,455425039534;447,56024513839;515,76668981144;392,487660878786;501,421098901065;337,768577940033;428,628215479349;381,527988522094;425,019466356671;289,872156766757;441,928268744143;446,20891473627;362,570080591729;350,832356222756;352,050586706311;462,150500250005;418,66394026568;460,644068126414;470,765343698078;406,780692901447;435,585030747994
"YAL016C-B";10,0939289018991;7,51162048273506;4,90344888094001;4,22304292471214;1,08534919704438;4,28365410335902;8,06969671762463;5,26868900770325;2,37985343113881;4,31715349561713;10,9254690075065;13,8397683375815;27,3203153803993;7,95411076739692;8,92526330410359;9,32685226047036;12,6480099925949;7,99158956041413;8,49684670807366;9,21010797709526;8,91805698483775;6,07030280631973;3,92844423273821;1,74233769692085
"YAL016W";5260,19763872536;4490,6433473881;5008,32390816234;4777,76369534058;4971,98072315093;4083,621016029;4160,06810255948;4704,89933676326;3881,12975413875;4431,44660448038;4121,85263373895;3804,12898813691;6091,58399438469;5028,75318061603;5321,86465433437;4876,82546141369;3938,9749199287;3551,24121625867;4034,74832859814;3850,65237751868;4672,32482493923;4404,61510289177;4526,04953190865;4288,54271523239
"YAL017W";2887,19365799546;2244,11389581582;2665,63096042157;2539,74459469731;2674,43947650326;2727,45882004322;2743,3765862763;3056,25103213405;4021,03893978688;3702,27950088728;3663,5273150801;3906,09315579495;5422,20841798813;4018,96878784647;3773,88897712694;4969,24400259808;3613,00080123834;3316,43695480367;3072,41906268758;3480,01615470396;2671,48314856789;2662,58320805041;3188,4762837305;2900,76264242584
"YAL018C";2,13294716104893;3,07022241071437;0;0;7,39973212515502;1,16748123439214;0;2,67529352130071;18,126689105653;36,2616892838378;33,9856489631954;19,1406586935335;9,08009656029696;12,8498458206046;13,7089381050613;10,8798015955448;22,4861843647427;18,7517645563469;23,5658964101582;39,7285391379495;10,4651395117242;17,298336069506;13,0520226911414;5,11548530094608
"YAL019W";4398,26602168707;4207,55944342947;3937,61785075288;4209,99702398837;3719,12599440757;3869,94857938392;3730,03125875;3846,84272357414;4207,31342367371;3599,01145734263;3522,27942738345;3994,32172867619;3539,99472420001;3288,37565050505;3453,54764898893;3528,60064226387;4416,42853726222;4509,94354452788;3988,82738982233;3689,22710012126;3224,69760143721;3428,84086929888;3318,93037620225;3974,69339911878
"YAL019W-A";24,583678607844;34,9740957447853;37,3968313340878;58,1309085225063;24,4458150318986;47,5030355661864;57,2321249638354;93,7280559365028;34,6015669736574;63,1145965010298;62,2067024736317;81,4883170169223;22,4105400889101;44,5112202515544;57,9405091147032;20,442905937947;51,7265846827481;78,4205120592072;69,4201832878628;83,6016227754323;53,4559353875305;59,5687919024449;44,0685647158738;65,7467517132236
"YAL020C";715,878229822922;621,395886626618;783,194587041798;658,956225126766;707,409334545465;751,193235993951;745,372329605563;943,434335527656;810,299234637231;977,590372716144;1001,23837589474;1006,24182924017;704,285541178951;884,052733993929;906,859015961262;799,54143983266;982,28716586978;905,603391282867;1027,92659866542;921,536225275539;845,493413603526;805,04521729921;867,908352406077;951,863379808568
"YAL021C";4612,17027762355;3792,98630032418;4186,5637517964;4310,02571122794;3646,07260500996;4546,83053896167;4264,82999377745;4743,31350224377;3844,27577418817;3167,53638743743;3471,40182851336;4160,32861963053;5634,20022961947;4197,08585930665;3619,43946479161;5505,45966706591;3962,47550396811;4135,20566385316;3146,10034384346;3695,28454059584;2873,37614742554;2954,195810468;3717,53149940302;3632,51302633768
"YAL022C";2126,92954427589;2624,15875269403;2384,85871138003;2378,08273894987;2387,22734039894;2370,89153938437;2576,38805049585;2678,40501257088;1922,71292995165;2009,01054214902;2082,80019377555;1994,23365405576;2722,2738735943;2444,25140301118;2264,69422697208;2452,48465888201;1922,7537553275;1909,20273264842;1821,29047145225;1910,25975487682;2395,18444149093;1929,36067875795;2298,93751188103;2533,75651523243
"YAL023C";16170,3860847585;18492,6199896541;16943,7046844264;18848,959352249;15455,8590257807;17876,3430818509;17625,0797495081;18457,3930938609;13124,0296077857;13534,4061866144;13360,0161816227;14127,0998136846;13884,6076267966;10874,9626988882;10695,9130321297;12514,6844344664;13165,9240049594;15233,4159283462;12729,7441131337;13534,7603728889;11395,6825673012;10043,6472265421;12418,2083652363;15092,4027090603
"YAL024C";1728,01629146264;1765,61004997827;1550,278447136;1733,63470372229;1450,36624038588;1569,61967192931;1679,00099271656;1436,4933130062;2259,58106657962;1780,51869358648;1742,21963874213;1939,62499552235;1648,51122129375;1189,37364527285;1118,34551293434;1747,25468127371;2177,25336325329;2240,50221863849;1753,63505036902;1924,85284697406;1196,15325480661;1268,38460817386;1463,91160897579;1562,84468335916
"YAL025C";1577,15059184166;1355,03393187508;1516,08969850173;1661,53393860571;1348,90518929917;1672,70140827043;1516,77468951018;1249,96723015133;1346,84865341333;1015,24536054866;897,788773934607;1568,45849827054;1027,72825678072;866,275285641798;1087,61963009454;1154,46884723138;1535,71231287556;1315,57010109518;1496,86608109269;1181,52230712092;1156,98832203346;1659,37823815603;1311,50806265007;1630,98625271881
"YAL026C";7210,52859966359;7601,43155503089;7135,23914193032;7258,81621410728;6941,54017587528;6868,01433465168;6773,36847154216;7157,11205203887;5183,80816227114;4950,48037913526;5013,91969897253;5031,82188262561;6209,58572817128;6232,6150885764;5808,71869258516;6393,18763372394;4919,70799073677;5421,95984952899;4653,48253295677;4884,87911392675;5803,98683287464;5362,13872718501;5747,71154914424;6262,5466266264
"YAL026C-A";302,848122304847;301,562831043066;322,632535141127;334,537187155919;316,956377569771;308,147847463889;321,75685385618;328,168098031159;201,715671850803;199,005401018766;227,120576635356;247,522134965297;201,621906087871;237,56658680644;306,958447177506;260,944949471427;232,917074055356;277,633064197026;209,064223083946;211,737117523367;290,714517405919;316,594281267692;242,846032111117;263,308678123712
"YAL027W";279,694212595794;319,901728410646;300,396801312161;266,499071091654;283,866035264812;295,924854863503;355,459464859196;281,083903830962;250,543720523901;302,161293944653;284,132411401479;227,007536681117;165,099673057157;343,167262603473;295,866632191875;264,386511578132;215,049229613081;243,207216804136;321,350062107294;268,089161913254;358,199977676073;424,915525603267;286,006543898509;293,519431918379
"YAL028W";252,666508120904;146,117888036757;261,867563855376;164,900906220814;191,007281441447;188,70797394439;169,731214154211;279,611201220513;276,206515887083;314,35674797709;326,036134109341;310,038348131158;358,620797333865;322,339464911403;283,633900233846;317,647935419886;321,42460417033;262,015440345434;335,166065124718;324,095659845414;245,043651002322;249,281479848928;236,339440014223;225,920183277635
"YAL029C";6926,91581963122;6396,2329044777;6500,41971065371;7001,99480645439;6521,74273058596;6615,01574844416;6498,80733406466;6434,77286218005;7017,0900940787;6164,67852497046;6412,36886292653;6377,38246470252;7767,82191106726;7214,3372940063;7052,91882228132;8193,38156993532;6699,83583635187;7051,28934942403;6117,4338072781;6107,68360209931;6394,26776149933;6374,65678850132;6771,94975022604;6725,13469839064
"YAL030W";733,787643024534;853,706276229374;765,03683744241;835,462259796239;888,439603323189;876,225829807161;876,407979407877;794,092665029398;976,858660867979;983,020995117328;957,359421316567;974,87843618233;874,108061604824;1123,69293695881;1073,14705757215;1072,4847938298;885,834116798776;836,811824164135;949,577111433844;935,648882892156;1205,36629171419;1153,51566071165;1161,23550837532;1202,81394034595
"YAL031C";945,305343591706;858,576429747164;999,576973507346;909,060893081027;1023,71061701332;898,047284065704;1007,82532691769;1064,79776477647;1023,30519868897;1068,38689385025;1115,9496879037;1062,85612067852;1151,90659292429;1124,17772574112;1096,82628638588;1112,9863374037;988,172006606038;944,045042191446;944,028914648976;1041,01780807283;944,621236091752;923,221052175965;921,732207472618;855,749848794508
"YAL031W-A";89,0668533868696;125,254192464933;114,083260820192;92,7060958114983;96,8599009517343;123,084881727223;110,816272193278;115,062058776974;117,491215190641;83,704019160783;95,7842240323884;84,8975578862238;172,071496729962;138,38854915498;99,4543058779399;117,652886975079;110,887542076717;112,775712326484;84,7645398088547;88,3648556370409;85,4605815357653;87,6950412884389;117,650303892127;83,3640667927646
"YAL032C";705,032671536213;721,25675349028;771,528187784333;696,17412267163;675,220401217133;685,372092211383;704,845259166709;727,918283085806;766,669152389318;709,950739085017;785,918464656274;714,100848805751;732,904958664407;900,832523267508;796,509681719717;713,01714058101;763,028399356988;904,271250116219;662,0509935785;728,384764826619;975,991455191808;934,73522283957;795,903439762732;730,83987927343
"YAL033W";773,192027532691;941,301195900167;661,44764955801;809,885249676783;816,221126829501;750,245696333775;839,62244425429;841,01893500839;588,169144843302;587,419699062218;592,613911791541;554,320388533666;395,330330116866;589,636645351163;495,541978759341;469,485486832942;670,831857170216;654,163124978943;655,233881407713;689,909640235162;563,758570571321;487,871469079624;522,475845630341;516,759048235406
"YAL034C";477,775136380122;304,759310422114;403,307611425128;353,198999290589;403,493269250399;440,046530916649;384,976360150001;504,431166719944;582,861149973238;760,944882813426;744,977779125776;647,98590174651;672,168888078249;545,827388384815;596,188496964743;547,420523340726;612,18916150921;510,902855873889;595,335660021299;733,371239874142;467,271219708728;498,921400501687;464,382619986647;451,937060523236
"YAL034C-B";53,5611418266083;25,9643028050296;36,3187472599;35,5043722622572;35,3661120743851;19,3704019593261;20,8117989833005;22,7648824713318;21,3970726053643;36,6398734543731;25,6664724213557;25,8563042995313;41,6241934097535;12,9046008661347;24,1365255163287;14,299797251064;27,5259188835778;25,5028365459546;28,078893080033;25,062023648897;29,5795409009617;28,4611991757592;34,8869036850956;38,5517288572419
"YAL034W-A";223,052045667206;218,236363913567;251,313530733203;230,755603582442;201,091598686582;229,807183447474;224,291301876386;160,603387835856;212,651078058319;174,43464172316;150,512151210028;144,604030493735;113,317656623093;105,814174470812;144,594447271286;154,665802879162;187,504481285568;191,415254056365;187,925745128888;167,346292133473;193,452816427162;200,37296788556;174,694092654117;168,914263715369
"YAL035W";17237,2293016117;12318,594668905;15618,2550003278;15101,9395961901;14540,8377297824;14864,4665032768;12896,3283337954;14550,3890285853;9411,44287997834;8760,9089162085;7966,57350231983;9531,91268971915;11408,4219741125;8944,7408550277;9446,85050244842;10501,0995196715;9729,74638687789;9240,36278031209;9014,11015258381;8380,53303486892;8139,91653480794;9062,63615430797;9515,91973809692;10012,9868422516
"YAL036C";4022,40050668666;2963,14628842391;3803,84598512249;4222,73248608572;3152,50488395922;4103,15634533039;3301,26819436151;3841,70861751973;3423,58096614828;3142,56625666484;2986,69760151634;3773,57138810056;3738,30001861615;2503,7576220284;2926,17062680994;3415,66409770572;3853,59600809644;3452,88989573867;3443,67377842962;3395,0334069572;2093,90613459045;2550,81440363218;2659,83936323038;3449,63589396795
"YAL037C-A";3,59582356847552;4,51918245016727;0;4,10290579725048;9,15225209045754;2,01052288704401;4,79612391051416;10,7225969255543;3,77808091965749;5,75493142400789;5,74661366738486;7,63517431152649;0;4,01440439356662;0;2,33062713313499;6,57632019191328;0;2,76335916649961;7,17457681540985;5,92414559771091;4,92745013917584;1,8035485908576;7,57910981781276
"YAL037C-B";21694,2012417551;12074,511232575;14561,4711296767;15622,0695427264;18361,7874454583;9476,78377077182;8187,99269632775;11063,1703322719;10532,0517430188;15010,2940554185;10531,7433003006;10826,8963969244;25906,4289373951;5927,35420685155;11086,4624718629;8131,78840183394;13424,3345724976;6672,60583266813;14646,9909336745;10592,8180437185;11226,1669338652;8703,33139127338;11105,963596684;11143,0170041398
"YAL037W";130,23063755344;140,445650892463;157,797301102489;127,662364981694;145,083929225825;138,68339270207;172,491105794346;156,600217066231;306,592738242675;308,310711783499;303,669361733464;256,688168726486;144,816060493161;167,131863034679;174,001440497798;196,822471701317;253,379083604811;241,659667098401;285,024542234121;312,344291616886;211,326723086156;188,91605463833;154,560521854318;193,680565870734
"YAL038W";294142,454868623;239559,311296812;299632,750886129;302732,279867078;255473,745174993;299804,712257019;277164,571011481;329685,47221523;138976,981419781;147731,353180387;153724,44550308;159662,131630256;280441,576596087;174287,400823709;170701,978750911;235386,154184228;165874,745855149;158943,420854235;158119,880685906;167447,409902773;156269,141951963;156285,334162833;203223,365788079;211881,121927197
"YAL039C";896,650831238363;726,791966835968;877,8228856008;811,911426940261;870,452158682839;911,43545645309;890,684453610742;1193,90034959714;1330,22570725594;1723,07772528922;1679,06135462872;1440,49643983139;1299,02402574681;1838,44527960796;2074,13584888911;1027,65216958294;1449,40585550458;1284,91854749563;1531,27500383633;1575,15390548747;1567,90832713172;1875,8752000665;1220,46810879596;1290,04875464097
"YAL040C";1749,29327794748;826,41916277683;1462,50036222764;1101,73716736248;1300,79906963027;1298,11829760574;1017,58032795173;1712,3873100842;1381,89955546916;1461,89583317315;1393,0872772349;1279,28940659142;2715,7299125956;1752,07712893267;1777,81348772842;2031,43298358151;1538,72415782887;1218,17669539192;949,758555047353;1504,82953358473;1275,42572166403;1251,88797984706;963,62105105931;1040,01636182278
"YAL041W";2699,27629526308;2596,61516591288;2865,4796763724;2854,32173456033;2667,78405956069;2922,97270587159;2763,47735046039;2881,28791856441;2746,74678360007;2569,39839784662;2611,77374929761;2817,20986691605;2969,76793903264;2754,54848305495;2773,20304340796;3140,73573274749;2672,1469826577;2980,17316839508;2422,81727853718;2569,86491230529;2521,0194669511;2455,18266107577;2787,70608243496;2677,05868337289
